,news_text
164,
165,        ที่ อาคารอำนวยการ วิทยาลัยเทคนิคกาฬสินธุ์ จ.กาฬสินธุ์ นายทรงพล ใจกริ่ม ผู้ว่าราชการจังหวัดกาฬสินธุ์ เป็นประธานเปิดกิจกรรม Kick off รณรงค์สร้างเกราะป้องกันด้วยวัคซีนเด็กปลอดภัย เรียนอุ่นใจ ไร้โควิด-19 โดยมี นพ.อภิชัย ลิมานนท์ นายแพทย์สาธารณสุขจังหวัดกาฬสินธุ์ นพ.ประมวล ไทยงามศิลป์ ผู้อำนวยการโรงพยาบาลกาฬสินธุ์ นายวิศวชาติ สุวรรณราช ผู้อำนวยการวิทยาลัยเทคนิคกาฬสินธุ์ ศึกษาธิการจังหวัดกาฬสินธุ์ บุคลากรทางการแพทย์ คณะครู นักเรียน วิทยาลัยเทคนิคกาฬสินธุ์ เข้าร่วมกิจกรรมในครั้งนี้
166,        วันนี้ (8 ต.ค.64) เวลา 13.00 น. แพทย์หญิง กันตินันท์ มหาสุวีระชัย รองผู้อำนวยการฝ่ายปฐมภูมิ โรงพยาบาลมุกดาหาร พร้อมด้วยบุคลากรทางการแพทย์ พยาบาล เจ้าหน้าที่สาธารณสุข รพ.สต.จัดหน่วยบริการเคลื่อนที่ออกให้บริการฉีดวัคซีนไฟเซอร์ ให้กับนักเรียนโรงเรียนผึ่งแดดวิทยาคาร ตำบลผึ่งแดด อำเภอเมือง จังหวัดมุกดาหาร และเป็นครั้งแรกที่มีการฉีดวัคซีนไฟเซอร์ให้กับนักเรียน ในพื้นที่จังหวัดมุกดาหาร โดยมีผู้ปกครองนำบุตรหลาน นักเรียน ชั้น ม.3-ชั้น ม.6 มารับการฉีดวัคซีนดังกล่าวจำนวน 390 คน
167,        ที่สำนักงานสาธารณสุขจังหวัดนครพนม นายแพทย์ปรีดา วรหาร นายแพทย์สาธารณสุขจังหวัดนครพนม เปิดเผยว่า สถานการณ์ผู้ป่วยติดเชื้อของจังหวัดนครพนมในวันนี้ มี 5 ราย จํานวนผู้ติดเชื้อค่อนข้างน้อยลงตามลำดับ ส่วนผู้ป่วยเสียชีวิตคงที่ 27 รายเท่าเดิม ซึ่งถ้าดูตามสถานการณ์ถือว่าเป็นช่วงที่มีผู้ป่วยจำนวนน้อย จึงเป็นสัญญาณที่ดีที่เราจะสามารถทำกิจกรรมและใช้ชีวิตได้ตามปกติในอนาคตอันใกล้นี้ และสิ่งที่อยากนำเรียนประชาชนชาวนครพนมก็คือการฉีดวัคซีนเป็นหนทางหนึ่งที่จะทำให้เราจัดการกับภาวะโควิด -19 ได้ 
168,        วันที่ 8 ตุลาคม 2564 ว่าที่ร้อยตรี ตระกูล โทธรรม รองผู้ว่าราชการจังหวัดปัตตานี ตรวจเยี่ยมการให้บริการฉีดวัคซีน Pfizer ในกลุ่มนักเรียน/นักศึกษา อายุ 12 ปีขึ้นไป ที่ศึกษาอยู่ในระดับมัธยมศึกษาหรือเทียบเท่า ณ หอประชุมองค์การบริหารส่วนจังหวัดปัตตานี
169,        โครงการส่งน้ำและบำรุงรักษามูลล่าง (เขื่อนราษีไศล) สะพานแม่น้ำมูลราษีไศล และโรงพยาบาลราษีไศล อำเภอราษีไศล จังหวัดศรีสะเกษ นายวัฒนา พุฒิชาติ ผู้ว่าราชการจังหวัดศรีสะเกษ/ผู้อำนวยการศูนย์ป้องกันและบรรเทาสาธารณภัยจังหวัดศรีสะเกษ ตรวจติดตามสถานการณ์การระบายน้ำลำน้ำมูล ณ เขื่อนราษีไศล และสถานีวัดระดับน้ำ M5 สะพานราษีไศล ซึ่งการระบายน้ำยังคงไหลได้ต่อเนื่อง 
170,"นางสาวรัชดา ธนาดิเรก รองโฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยถึงผลการดำเนินการรัฐบาลเริ่มเดินหน้าการฉีดวัคซีนไฟเซอร์ในเดือนตุลาคม 2564 ให้แก่นักเรียน นักศึกษา กลุ่มเป้าหมายที่มีอายุ 12-18 ปี ทุกคน ผ่านสถาบันการศึกษาว่า ขณะนี้มีผู้แจังความประสงค์เข้ารับการฉีดแล้วประมาณ 3.8 ล้านคน จากตัวเลขกลุ่มเป้าหมายมีอยู่ประมาณ 5 ล้านคน คิดเป็นร้อยละ 71  และคาดว่า มีตัวเลขผู้แจังความประสงค์ฉีดวัคซีนเพิ่มขึ้นต่อเนื่อง โดยการฉีดวัคซีนสะสมตั้งแต่วันที่ 7 ต.ค. มีนักเรียน ที่ได้รับการฉีดวัคซีนเข็มที่ 1 แล้วประมาณ 150,190 ราย ร้อยละ 3.3 และฉีดวัคซีนเข็มที่ 2 ไปแล้วประมาณ 1,825 ราย กระทรวงศึกษาธิการและกระทรวงสาธารณสุข จะเดินหน้าฉีดวัคซีนไฟเซอร์ให้แก่เด็ก/นักเรียน อย่างต่อเนื่อง"
171,‘นครพนม’ วันนี้ไม่พบป่วยโควิดฯ ‘แพทย์ใหญ่ปรีดา’ เชิญชวนฉีดวัคซีน ย้ำมีเพียงพอ-ปลอดภัย
172,"            นพ.สาธารณสุขจังหวัดเพชรบุรี ยืนยันวัคซีนไฟเซอร์ มีจำนวนเพียงพอสำหรับนักเรียนทุกคนที่มีความประสงค์จะฉีด ภายในสัปดาห์หน้าจะให้ให้ครบ 100 % นายแพทย์เพชรฤกษ์ แทนสวัสดิ์ นายแพทย์สาธารณสุขจังหวัดเพชรบุรี กล่าวว่า จังหวัดเพชรบุรีฉีดวัคซีนไฟเซอร์ให้นักเรียนทุกสถาบัน รวม 26,000 กว่าคน จากยอดรวม 31,000 กว่าราย รวมยอดผู้สมัครใจฉีดประมาณ 80% ซึ่งรัฐบาลจัดซื้อไฟเซอร์สำหรับนักเรียนทุกคน ถ้านักเรียนได้รับการฉีดครบทุกคน ก็จะเป็นสิ่งบ่งบอกความมั่นใจว่านักเรียนจะมีภูมิต้านทาน ในการป้องกันโรคโควิด -19 ภายใต้การป้องกันตามมาตรการ DMHTTA ของกระทรวงสาธารณสุข จึงขอให้ผู้ที่ประสงค์จะฉีดวัคซีนแจ้งความประสงค์ต่อโรงเรียนต้นสังกัด จำนวนวัคซีน 50% แรกฉีดครบแล้ว และจะฉีดเข็มที่ 2 ใน 3 สัปดาห์ถัดไป โดยนโยบายของรัฐบาลและกระทรวงสาธารณสุขมีความตั้งใจที่จะฉีดให้นักเรียนทั่วประเทศ เพื่อที่จะเปิดเรียนได้เร็วขึ้น และวัคซีน 50 % หลังจะทยอยฉีดในสัปดาห์หน้าครบ 100 % ยืนยันว่าวัคซีนมีเพียงพอสำหรับนักเรียนที่ประสงค์ฉีดทุกคน "
173, ผู้นำศาสนา ร่วมสร้างภูมิคุ้มกันหมู่ฉีดเข็ม 2 ครบโดส ป้องกันโควิด ขณะ สสจ.ยะลา เผยภาพรวมฉีดวัคซีนคลอบคลุมทั้งจังหวัดแล้ว 58% เร่งเชิงรุก กระตุ้นฉีดวัคซีน เพื่อลดจำนวนผู้ป่วยเสียชีวิตเพิ่ม
174,            วันนี้ (9 ต.ค.64) แพทย์หญิง กันตินันท์ มหาสุวีระชัย รองผู้อำนวยการฝ่ายปฐมภูมิ โรงพยาบาลมุกดาหาร พร้อมด้วย บุคลากรทางการแพทย์ และเจ้าหน้าที่สาธารณสุขอำเภอเมืองมุกดาหาร จัดหน่วยเคลื่อนที่ให้บริการฉีดวัคซีนไฟเซอร์ แก่นักเรียน วิทยาศาสตร์จุฬาภรณราชวิทยาลัยมุกดาหาร ณ หอประชุมโรงเรียน โดยมีนักเรียน ชั้นมัธยมศึกษาปีที่ 1 ถึงมัธยมศึกษาปีที่ 6 อายุ ตั้งแต่ 12-18 ปี ที่สมัครใจและได้รับการยินยอมจากผู้ปกครอง เข้ารับการฉีดวัคซีน จำนวน 390 คน
175,"            ที่โรงเรียนวิเชียรมาตุ อ.เมืองตรัง ดร.สุมิตร สามห้วย ผู้อำนวยการโรงเรียนสภาราชินีจังหวัดตรัง นำนักเรียนระดับชั้นมัธยมศึกษาปีที่ 1- 6 กว่า 2,700 คน มารับการฉีดวัคซีน Pfizer เพื่อเป็นการสร้างภูมิคุ้มกันหมู่ ป้องกันโรคติดเชื้อไวรัสโคโรนา 2019 และเพื่อเป็นการป้องกันการเจ็บป่วยรุนแรงและการเสียชีวิตจากโรคดังกล่าว ทั้งนี้รัฐบาล โดยกระทรวงสาธารณสุข และกระทรวงศึกษาธิการ ได้จัดสรรวัคซีน Pfizer ในกลุ่มนักเรียน รับวัคซีน Pfizer กลุ่มอายุ 12 – 18 ปี ที่กำลังศึกษาศึกษาอยู่ในสถานศึกษาทุกสังกัด จากการสำรวจข้อมูล พบว่า นักเรียนกลุ่มดังกล่าวในจังหวัดตรัง มีทั้งสิ้น จำนวน 53,380 คน แจ้งความประสงค์รับวัคซีน จำนวน 43,634 คน โดยสำนักงานศึกษาธิการจังหวัดตรัง ได้รายงานข้อมูลไปยังสำนักงานปลัดกระทรวงศึกษาธิการ และสำนักงานสาธารณสุขจังหวัด เพื่อรับทราบจำนวนและจัดสรรวัคซีนให้แก่นักเรียน"
176,            วันนี้ (9 ต.ค. 2564) ดร.สัญญา ศรีวิเชียร นายกเทศมนตรีนครตรัง มอบหมายให้ นายนิวรณ์ แสงวิสุทธิ์ รองนายกเทศมนตรีนครตรัง พร้อมด้วยสมาชิกสภาเทศบาลนครตรัง ผู้บริหารสถานศึกษาในสังกัดเทศบาลนครตรัง และคณะครู ตรวจเยี่ยมการฉีดวัคซีน Pfizer แก่นักเรียนในสังกัดเทศบาลนครตรัง ณ โรงเรียนวิเชียรมาตุ จังหวัดตรัง      
177,"            (9 ต.ค. 64) โรงพยาบาลตราด ร่วมกับสำนักงานสาธารณสุขจังหวัดตราด สำนักงานสาธารณสุขอำเภอเมืองตราด จัดหน่วยฉีดวัคซีนไฟเซอร์ เข็มแรก ให้กับเด็กนักเรียนโรงเรียนตราษตระการคุณ จำนวน 2,028 คน ที่ได้รับความยินยอมจากผู้ปกครองแล้ว จัดขึ้นที่อาคารหอประชุมโรงเรียนตราษตระการคุณ โดยการจัดฉีดวัคซีนในวันนี้มีการดำเนินการตามมาตรการป้องกันปัญหาการแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด -19) อย่างเคร่งครัด โดยให้ผู้ปกครองที่มาส่งเด็กนักเรียนได้บริเวณหน้าโรงเรียนเท่านั้น ซึ่งทางองค์การบริหารส่วนจังหวัดตราด ได้จัดรถให้บริการรับส่งเด็กนักเรียนภายในโรงเรียน รวมทั้งมีอาสาสมัครเหล่ากาชาดจังหวัดตราดปฏิบัติงานร่วมกับจิตอาสา 904 จังหวัดตราด เจ้าหน้าที่โรงพยาบาลตราด เจ้าหน้าที่สาธารณสุข ร่วมอำนวยความสะดวก ในขณะที่เจ้าหน้าที่อาสาสมัครรักษาดินแดนร่วมจัดระเบียบด้านการจราจร "
178,            วันนี้ (9 ตุลาคม 2564) นายบุญชู จันทร์สุวรรณ นาย อบจ.สุพรรณบุรี มอบหมายให้นายเธียรินทร์ ปัทมนิรันดร์กุล รองปลัดองค์การบริหารส่วนจังหวัดสุพรรณบุรี พร้อมด้วยข้าราชการ และพนักงานองค์การบริหารส่วนจังหวัดสุพรรณบุรี อำนวยความสะดวกให้กับแพทย์ พยาบาล บุคลากรทางการแพทย์ และประชาชนที่เดินทางมาฉีดวัคซีนป้องกันโควิด-19 ณ ห้องประชุมใหญ่สำนักงานองค์การบริหารส่วนจังหวัดสุพรรณบุรี 
179,"จังหวัดศรีสะเกษ โดย คณะผู้ปกครองนักเรียน นำบุตรหลานที่เป็นนักเรียน มาเข้าคิวรับการฉีดวัคซีนตามที่คณะอาจารย์นัดหมายให้มาฉีดที่โรงเรียน เบื้องต้นมีนักเรียนลงทะเบียนทั้ง 22 อำเภอ เพื่อจองฉีดวัคซีนแล้ว กว่า 70,000 คน"
180," เมื่อวันที่ 8 ตุลาคม 2564 ที่ผ่านมา ที่โรงพยาบาลราษีไศล อำเภอราษีไศล จังหวัดศรีสะเกษ นายวัฒนา พุฒิชาติ ผู้ว่าราชการจังหวัดศรีสะเกษ ได้ลงพื้นที่ตรวจเยี่ยมให้กำลังใจแก่ แพทย์ พยาบาล เจ้าหน้าที่ บุคลากรทางการแพทย์ ในกิจกรรม Kick Off การฉีดวัคซีนป้องกันโรคโควิด-19 (Pfizer) ให้แก่นักเรียนที่มีอายุ 12-18 ปี “สร้างเกาะป้องกันด้วยวัคซีน เด็กปลอดภัย เรียนอุ่นใจ ต้อนรับเปิดเทอม เขตสุขภาพที่ 10” โดยมี นายแพทย์สมชาย ภาณุมาสวิวัฒน์ ผู้อำนวยการโรงพยาบาลราษีใศล นายชัยยงค์ เมธาสุรวิทย์ นายอำเภอราษีไศล นายบุญประสงศ์ นวลสายย์ หัวหน้าสำนักงานป้องกันและบรรเทาสาธารณภัยจังหวัดศรีสะเกษ นายแพทย์ พยาบาล บุคลากรทางการแพทย์ของโรงพยาบาลราษีไศล และครู บุคลากรทางการศึกษา ผู้นำปกครองท้องถิ่นท้องที่นำตรวจเยี่ยมให้กำลังใจแก่ แพทย์ พยาบาล เจ้าหน้าที่ บุคลากรทางการแพทย์ในการปฏิบัติหน้าที่ทำการฉีดวัคซีนให้แก่นักเรียนวิทยาลัยเทคนิคราษีไศล จำนวน 3,200 โดส โดยแบ่งเป็นจำนวน 2 รอบ ในรอบแรก จำนวน 1,900 โดส และรอบที่ 2 จำนวน 1,300 โดส "
181,            เมื่อเวลา 09.30 น. ณ หอประชุมโรงเรียนศรีรัตนวิทยา ต.สะพุง อ.ศรีรัตนะ จ.ศรีสะเกษนายภัทรนันท์ บุญมานัด นายอำเภอศรีรัตนะ พร้อมด้วย นายลำครอง ดวนใหญ่ สาธารณสุขอำเภอศรีรัตนะ นพ.พงศนาถ หาญเจริญพิพัฒน์ ผอ.รพ.ศรีรัตนะ นางบัวทอง บุญสน ผอ.กศน.อ.ศรีรัตนะ และผู้แทนศึกษาธิการจังหวัดศรีสะเกษ ได้ตรวจเยี่ยมให้กำลังใจบุคลากรทางการแพทย์ที่ปฏิบัติหน้าที่และลูกๆ นักเรียนที่เข้ารับการฉีดวัคซีนไฟเซอร์ เข็มที่ 1 ซึ่ง Kick off พร้อมกันทั้งจังหวัดศรีสะเกษ ตามนโยบายคณะกรรมการควบคุมโรคจังหวัดศรีสะเกษ จำนวน 679 คน
182,"จังหวัดศรีสะเกษ โดย คณะผู้ปกครองนักเรียน นำบุตรหลานที่เป็นนักเรียน มาเข้าคิวรับการฉีดวัคซีนตามที่คณะอาจารย์นัดหมายให้มาฉีดที่โรงเรียน เบื้องต้นมีนักเรียนลงทะเบียนทั้ง 22 อำเภอ เพื่อจองฉีดวัคซีนแล้ว กว่า 70,000 คน"
183,"            วันที่ 9 ตุลาคม 2564 เวลา 08.39 น. นายแพทย์ปรีดา วรหาร นายแพทย์สาธารณสุขจังหวัดนครพนม รายงานสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 วันนี้จังหวัดนครพนมไม่มีรายงานพบผู้ป่วยยืนยัน รวมยอดผู้ติดเชื้อสะสม 4,927 ราย รักษาหายแล้ว 4,836 ราย กำลังรักษา 64 ราย รวมเสียชีวิตสะสม 27 ราย"
184,ความคืบหน้าการฉีดวัคซีนให้กับนักเรียน ก่อนการเรียนในระบบปกติที่โรงเรียน ในวันที่ 1 พ.ย.64 
186,"            โรงเรียนลำปางกัลยาณี ทำการ Kick off Pfizer in School ฉีดวัคซีนไฟเซอร์ให้กับนักเรียนระดับชั้น ม.4 - ม.6 ของโรงเรียนลำปางกัลยาณี จำนวน 1,528 คน ตามนโยบายกระทรวงศึกษาธิการ ในการเตรียมความพร้อมเปิดภาคเรียนที่ 2/2564 สถานศึกษาปลอดภัย เด็กนักเรียนได้รับวัคซีนถ้วนหน้า โดยความร่วมมือของกองควบคุมโรค สำนักงานสาธารณสุขจังหวัดลำปาง  และกลุ่มงานเวชกรรมสังคม โรงพยาบาลลำปาง            "
187,"            ที่อาคารบุญชูตรีทอง โรงเรียนบุญวาทย์วิทยาลัย อำเภอเมืองลำปาง โรงเรียนบุญวาทย์วิทยาลัย ทำการฉีดวัคซีนโควิด-19 ให้กับนักเรียนระดับชั้น ม.4 - ม.6 ของโรงเรียน จำนวน 1,684 คน ในกิจกรรม “Kick Off Pfizer in School สร้างเกราะป้องกันด้วยวัคซีน นักเรียนปลอดภัย อุ่นใจ ต้อนรับเปิดเทอม"" เพื่อเตรียมพร้อมก่อนเปิดภาคเรียน "
188,"            นายแพทย์ชาญชัย จันทร์วรชัยกุล ผู้อำนวยการโรงพยาบาลร้อยเอ็ด พร้อมด้วยนายชาญ คำป้อง รองศึกษาธิการจังหวัดร้อยเอ็ด พร้อมคณะครู ผู้บริหาร ร่วมตรวจเยี่ยม การจัดบริการฉีดวัคซีนโควิด-19 ของโรงพยาบาลร้อยเอ็ด สำหรับเด็กนักเรียน อายุ 12-17 ปี 11 เดือน ในเขตอำเภอเมืองร้อยเอ็ด เข็มแรกไฟเซอร์ (Pfizer) จำนวน 19,715 คน ตามนโยบายของกระทรวงสาธารณสุข เพื่อเตรียมพร้อมสำหรับการเปิดภาคเรียนใหม่ โดยกำหนดฉีดวัคซีน ในระหว่างวันที่ 9 – 15 ตุลาคม 2564 ณ อาคารศูนย์ประชุมใหญ่และนิทรรศการ โรงแรมเพชรรัชต์การ์เด้น"
189,            ศูนย์ฉีดวัคซีนโควิด 19 ศาลาประชาคมอำเภอห้วยยอด จังหวัดตรัง  เตรียมฉีดวัคซีนไฟเซอร์ให้กับเด็กอายุ 12 - 18 ปี ในวันที่ 14 ตุลาคม 2564
190,    กระทรวงสาธารณสุขอิตาลี เริ่มดำเนินการฉีดวัคซีนโควิด-19 เข็มที่ 3 ของไฟเซอร์-ไบโอเอ็นเทค หรือ โมเดอร์นา ให้ประชาชนที่มีอายุ 60 ปี ขึ้นไป และผู้ที่มีภูมิคุ้มกันอ่อนแอ ตั้งแต่เมื่อวันเสาร์ที่ผ่านมา ตามเวลาท้องถิ่น เพื่อกระตุ้นภูมิคุ้มกันโรคโควิด-19 ให้ประชาชน หลังองค์การยาแห่งยุโรป อนุมัติให้ฉีดวัคซีนเข็มกระตุ้นแก่ผู้ที่มีอายุ 18 ปี ขึ้นไป ซึ่งฉีดวัคซีนเข็มที่ 2 มาแล้ว อย่างน้อย 6 เดือน 
191,            (10 ต.ค. 64) โรงพยาบาลตราด ร่วมกับสำนักงานสาธารณสุขจังหวัดตราด สำนักงานสาธารณสุขอำเภอเมืองตราด จัดหน่วยฉีดวัคซีนไฟเซอร์ เข็มแรก ให้กับเด็กนักเรียนได้รับความยินยอมจากผู้ปกครองแล้ว ในพื้นที่อำเภอเมืองตราดเป็นวันที่สอง ที่โรงเรียนสตรีประเสริฐศิลป์ อำเภอเมืองตราด นายแพทย์ วินัย บรรจงการ ผู้อำนวยการโรงพยาบาลตราด เดินทาง ให้กำลังใจเจ้าหน้าที่ผู้ปฏิบัติงานและพบปะนักเรียนที่มารอฉีดวัคซีน โดยให้ผู้ปกครองที่มาส่งเด็กนักเรียนได้บริเวณหน้าโรงเรียนเท่านั้น มีเจ้าหน้าที่โรงพยาบาลตราด เจ้าหน้าที่สาธารณสุข ร่วมอำนวยความสะดวก 
192,    สำนักข่าวต่างประเทศ รายงานโดยอ้างการเปิดเผยของ ประธานร่วมคณะที่ปรึกษาทางเทคนิคด้านการเสริมสร้างภูมิคุ้มกันของออสเตรเลีย ที่ระบุว่า เด็กอายุระหว่าง 5 -11 ปี ในออสเตรเลีย จะได้รับการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค ในช่วงปลายเดือนธันวาคม นี้ หลังบริษัทไฟเซอร์ ยื่นเรื่องต่อสำนักงานผลิตภัณฑ์รักษาโรคแห่งออสเตรเลีย หรือ ทีจีเอ เพื่อขออนุมัติการใช้วัคซีนโควิด-19 ในเด็กกลุ่มอายุ ดังกล่าว
193,รมช.ศธ. เปิดท้องฟ้าจำลองฯ ที่ จ.นราธิวาส พร้อมระบุ กศน. ร่วมกับทุกภาคส่วน ยกระดับการศึกษาและยกระดับคุณภาพชีวิตชาวจังหวัดชายแดนภาคใต้ให้ยั่งยืน ทางด้านการเปิดเรียนวันที่ 1 พฤศจิกายน ในสถานการณ์โควิด-19 ให้จังหวัดพิจารณาโดยคำนึงถึงชีวิตและความปลอดภัยของประชาชนต้องมาก่อน
194,        นายสุวัฒน์ เข็มเพชร รองผู้ว่าราชการจังหวัดยโสธร เปิดเผยว่าเมื่อวันนี้ 8 ต.ค. 2564 ได้ลงพื้นที่ตรวจเยี่ยมและให้กำลังใจบุคลากรทางการแพทย์ ผู้ปฏิบัติงานและผู้รับ วัคซีนไฟเซอร์ ที่ฉีดให้กับสามเณรและนักเรียนในกลุ่มอายุ 12 - 18 ปี ที่หอประชุม โรงเรียนทรายมูลวิทยา อำเภอทรายมูล จังหวัดยโสธร โดยมีนางวิชชุฎา เข็มเพชร นายอำเภอทรายมูล ผู้อำนวยการสำนักงานพระพุทธศาสนาจังหวัดยโสธร ผู้บริหารสถานศึกษา สาธารณสุขอำเภอ จิตอาสา สมาชิกแม่บ้านมหาดไทย อำเภอทรายมูล ให้การต้อนรับ     
195,        ที่โรงเรียนบึงกาฬ ต.บึงกาฬ อ.เมืองบึงกาฬ เจ้าหน้าที่แพทย์ พยาบาล จากโรงพยาบาลบึงกาฬ ร่วมกับคณะครู บุคลากรทางการศึกษา ฉีดวัคซีน Pfizer ให้นักเรียน อายุระหว่าง 12-18 ปี เป็นวันแรก เพื่อเตรียมความพร้อมก่อนเปิดภาคเรียนตามแผนของกระทรวงศึกษาธิการ สำหรับจังหวัดบึงกาฬ ในวันนี้เป็นการฉีดวัคซีนวันแรกให้กับเด็ก โดยจัดให้มีการฉีดวัคซีน Pfizer พร้อมกันในหลายอำเภอของจังหวัด โดยเริ่มจากโรงเรียนที่มีนักเรียนจำนวนมาก หรือโรงเรียนขนาดใหญ่ของแต่ละอำเภอ
196,        นายแพทย์บัณฑิต ดวงดี ผู้อำนวยการโรงพยาบาลแม่สะเรียง เปิดเผยว่า วันนี้ (11 ต.ค.64) เริ่มคิกออฟฉีดวัคซีนไฟเซอร์วันแรก สำหรับนักเรียน/นักศึกษาที่มีอายุ 12-18 ปีที่กำลังศึกษาอยู่ในระดับมัธยมศึกษาหรือเทียบเท่าในอำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน โดยได้ลงพื้นที่ให้บริการฉีดวัคซีนชนิด mRNA ของบริษัท Pfizer BioNTech เข็มที่ 1 ให้กับสามเณรจาก 4 โรงเรียน ได้แก่/รร.พระปริยัติธรรมแผนกสามัญศึกษาวัดทุ่งแล้ง/รร.วัดพระธาตุดอยกองมูศึกษา (แม่สะเรียง)/รร.พระปริยัติธรรมธีรราชมหามุนี/รร.พระปริยัติธรรมวัดกิตติวงศ์ ณ โรงเรียนพระปริยัติธรรม แผนกสามัญศึกษา วัดทุ่งแล้ง และจะครบกำหนดฉีดเข็มที่ 2 ในวันที่ 1 พ.ย.64 ส่วนโรงเรียนอื่นๆ ได้กำหนดแผนให้บริการไว้เรียบร้อยแล้วเช่นกัน ซึ่งกำหนดการอาจมีการเปลี่ยนแปลงได้ตามความเหมาะสม
197,        ตามที่ปรากฎข่าวสารถึงผลข้างเคียงจากการฉีดวัคซีน mRNA ในเด็กนักเรียน วันนี้ (11 ต.ค. 64) นายแพทย์บัณฑิต ดวงดี ผู้อำนวยการโรงพยาบาลแม่สะเรียง จังหวัแม่ฮ่องสอน เปิดเผยว่า ผลข้างเคียงจากการฉีดวัคซีน mRNA เกิดขึ้นได้แต่น้อยมาก ทั้งภาวะกล้ามเนื้อหัวใจอักเสบและเยื่อหุ้มหัวใจอักเสบ ส่วนมากอาการไม่รุนแรงและหายเป็นปกติ ซึ่งจากสถิติเพียง 10-20 เข็ม ต่อ 1 ล้านเข็ม คือ ฉีดไป 1 ล้านเข็ม จะมีเด็ก 10-20 คน ที่มีอาการ อย่างไรก็ตาม ข้อควรระวังหลังการฉีดวัคซีน mRNA คือ ให้หลีกเลี่ยงการออกกำลังกายหักโหมใน 1 สัปดาห์ สังเกตอาการผิดปกติ หากมีอาการเหนื่อยง่าย ใจสั่น ภายหลังฉีด 1 สัปดาห์ หรือมีอาการผิดปกติควรรีบพบแพทย์
198,"            จ.ยะลา มีผู้ติดเชื้อวันที่ 11 ต.ค.64 จำนวน 719 ราย ยังคงมีจำนวนสูงติดท็อปเท็นรองจาก กทม.ต่อไปอีกวัน ในขณะที่กลุ่มภาคใต้ ติดท็อปเท็นด้วยกันรวม 5 จังหวัด คือ จ.ปัตตานี 547 ราย จ.สงขลา 505 ราย จ.นครศรีธรรมราช 473 ราย และ จ.นราธิวาส 414 ราย ติดลำดับที่ 3, 5, 7 และ 8 จ.ยะลา อ.เมืองมีจำนวน 262 ราย อ.เบตง 118 ราย อ.บันนังสตา 100 ราย อ.รามัน 78 ราย อ.ยะหา 66 ราย อ.กรงปินัง 43 ราย อ.กาบัง 33 ราย และ ธารโต 19 ราย มีผู้เสียชีวิต 4 ราย ทั้งหมดเป็นเพศหญิง อายุ 65 ปี ต.ตาเซะ อ.เมือง อายุ 66 ปี บ้านกาโสด อ.บันนังสตา อายุ .50 ปี ต.ตะโละหะลอ อ.รามัน และ 65 ปี บ้านแหร อ.ธารโต ทุกรายมีโรคประจำตัว เบาหวาน ไตเรื้อรังและหลอดเลือดในสมอง"
199,"            วันนี้ (11 ตุลาคม 2564) ที่ โรงยิมเนเซียม สนามกีฬาติณสูลานนท์ อ.เมือง จ.สงขลา ซึ่งเป็นศูนย์ฉีดวัคซีนของโรงพยาบาลสงขลา วันนี้เป็นวันแรกของการฉีดวัคซีนให้กับเด็กนักเรียนจากโรงเรียนมหาวชิราวุธสงขลา ระดับชั้นมัธยมศึกษาปีที่ 1-6 ที่มีอายุ 12-18 ปี ซึ่งเป็นนักเรียนชุดแรกที่เข้ามารับบริการโดยทำการฉีดวัคซีนไฟเซอร์ จำนวน 1,500 กว่าคน โดยทางโรงพยาบาลสงขลา มีนักเรียนที่อยู่ในความดูแล จำนวนกว่า 13,000 คน และจะฉีดวัคซีนไฟเซอร์ ให้กับเด็กนักเรียนทุกโรงเรียนไปจนถึงสิ้นเดือนตุลาคม 2564 นี้"
200,"            วันนี้ ( 11 ต.ค.64 ) ที่โรงพยาบาลอำเภอมะขาม จังหวัดจันทบุรี นายสุธี ทองแย้ม ผู้ว่าราชการจังหวัดจันทบุรี พร้อมด้วย นายแพทย์สาธารณสุขจังหวัด ได้เยี่ยมให้กำลังใจแพทย์ พยาบาล บุคลากรทางการแพทย์ที่ให้บริการฉีดวัคซีนไฟเซอร์แก่เด็กนักเรียนโรงเรียนมะขามสรรเสริญ เข็มที่ 1 จำนวน 192 ราย ซึ่งเป็นเด็กนักเรียนที่ผู้ปกครองยินยอม สมัครใจเข้ารับการฉีดวัคซีน เพื่อเตรียมพร้อมเปิดเทอม ทั้งนี้จังหวัดจันทบุรีได้รับจัดสรรวัคซีนไฟเซอร์สำหรับนักเรียนจำนวน 14,000 ราย แต่จำนวนนักเรียนที่สมัครใจเข้ารับการฉีดวัคซีนไฟเซอร์ทั้งจังหวัดมีมากกว่า 29,000 ราย ดังนั้นทางโรงเรียนจึงพิจารณาเลือกเด็กนักเรียนตามความเหมาะสม และจำเป็นในรอบแรกมีเป้าหมายการฉีดเข็มแรกให้แล้วเสร็จภายในสัปดาห์นี้ หากได้รับจัดสรรวัคซีนเพิ่มเติมก็จะได้ทยอยฉีดตามในลำดับต่อไป "
