,news_text
90,จังหวัดศรีสะเกษ โดยอำเภอกันทรลักษ์ เป็นอำเภอที่มีประชากรมีเศรษฐกิจดีเป็นอันดับ 1 ของจังหวัดศรีสะเกษ เป็นเมืองแห่งการท่องเที่ยว ทำให้มีประชาชนจากทั่วสารทิศเข้ามาหลากหลาย 
91,
92,           ศาสตราจารย์กิลี เรเจฟ โยชาย ผู้อำนวยการศูนย์ป้องกันและควบคุมโรคระบาด แห่งศูนย์การแพทย์ชีบาของอิสราเอล เปิดเผยการศึกษาเบื้องต้นการฉีดวัคซีนโควิด-19 เข็มที่ 4 ของไฟเซอร์-ไบโอเอ็นเทค ให้เจ้าหน้าที่ของศูนย์การแพทย์ชีบา จำนวน 154 คน และวัคซีนเข็มที่ 4 ของโมเดอร์นา อีก 120 คน  พบว่า สามารถกระตุ้นภูมิคุ้มกันสูงกว่าการฉีดวัคซีนเข็มที่ 3 แต่อาจจะไม่เพียงพอต่อการป้องกันการติดเชื้อโควิด-19 กลายพันธุ์โอมิครอน 
93,สำหรับการรณรงค์กระตุ้นให้ประชาชนชาวยะลา เร่งฉีดวัคซีน ป้องกันโควิด สายพันธุ์โอมิครอน วันนี้ 18 ม.ค 65 ทาง ศูนย์สุขภาพชุมชน (ศสม.) บ้านสะเตง เครือข่ายโรงพยาบาลยะลา ได้ร่วมกับ โรงพยาบาลยะลา เปิดหน่วยเชิงรุก ที่ บริเวณ ที่ทำการชุมชนเวฬุวัน อ.เมือง จ.ยะลา
94,    สำนักข่าวต่างประเทศ รายงานโดยอ้างการเปิดเผยของ ศาสตราจารย์กิลี เรเจฟ โยชาย ผู้อำนวยการศูนย์ป้องกันและควบคุมโรคระบาด แห่งศูนย์การแพทย์ชีบาของอิสราเอล ที่ระบุว่า การศึกษาเบื้องต้นการฉีดวัคซีนโควิด-19 เข็มที่ 4 ของไฟเซอร์-ไบโอเอ็นเทค ให้เจ้าหน้าที่ศูนย์การแพทย์ชีบา จำนวน 154 คน หลังผ่านไป แล้ว 2 สัปดาห์ และเจ้าหน้าที่อีก 120 คน ที่รับวัคซีนเข็มที่ 4 ของโมเดอร์นา ไปแล้ว 1 สัปดาห์ พบว่า สามารถกระตุ้นระดับภูมิคุ้มกันสูงกว่าการฉีดวัคซีนเข็มที่ 3 แต่อาจจะไม่เพียงพอต่อการป้องกันเชื้อโควิด-19 กลายพันธุ์โอมิครอน 
95,"           สำนักข่าวต่างประเทศ รายงานว่า รัฐบาลนิวซีแลนด์ เริ่มดำเนินโครงการฉีดวัคซีนโควิด-19 ให้เด็กอายุระหว่าง 5- 11 ปี แล้วเมื่อวานนี้ โดยใช้วัคซีนโควิด-19 สำหรับเด็ก ที่พัฒนาโดยไฟเซอร์ บริษัท เวชภัณฑ์รายใหญ่ของสหรัฐฯ และดำเนินการแจกจ่ายวัคซีนดังกล่าว 120,000 โดส ไปยังศูนย์ฉีดวัคซีน กว่า 500 แห่ง ทั่วประเทศ "
96,"ภูเก็ตลุยฉีดเข็ม 4 ให้ด่านหน้าแล้ว 4 วันรวด ก่อนกระตุ้นให้ ประชาชนต่อขณะยอดผู้ติดเชื้อเริ่มลดลงอย่างต่อเนื่อง เมื่อวันที่ 18 ม.ค.65 ที่โรงยิมเนเซียม 4000 ที่นั่ง ศูนย์กีฬาสะพานหิน อ.เมือง จ.ภูเก็ต ซึ่งเป็นสถานที่ฉีดวัคซีนไฟเซอร์เข็ม 4 ให้กับบุคลากรด่านหน้าระหว่างวันที่ 17-20 ม.ค.65 และประชาชนทั่วไประหว่างวันที่ 21-22 ม.ค.65 ตั้งแต่เวลา  09.00-15.00 น.โดยตั้งเป้ารวมทั้งสิ้น 14,500 คน ซึ่งวันที่ 17 ม.ค.ที่ผ่านมาสามารถฉีดให้กับบุคลากรด่านหน้าได้ถึง 2,317 คน เกินเป้าหมายที่ตั้งไว้ 2,000 คน "
97,วันนี้ (18 ม.ค.2565) ที่อาคารเฉลิมพระเกียรติมหาวิทยาลัยสงขลานครินทร์ วิทยาเขตตรัง จังหวัดตรัง สำนักงานสาธารณสุขจังหวัดตรัง โรงพยาบาลตรัง โรงพยาบาลโรคผิวหนังเขตร้อนภาคใต้ จังหวัดตรัง และสำนักงานศึกษาธิการจังหวัดตรัง พร้อมใจกันจัดเจ้าหน้าที่ แพทย์ พยาบาล มาฉีดวัคซีนให้กับประชาชน ผู้สูงอายุและนักเรียน ทั้งนี้ผู้สูงอายุนั้นทางเจ้าหน้าที่ได้เตรียมวัคซีนยี่ห้อโมเดอนา ไฟเซอร์ มาฉีดให้กับประชาชน ผู้สูงอายุ ส่วนนักเรียนนั้นจะฉีดวัคซีนยี่ห้อไฟเซอร์ โดย ศบค.ตรังได้แจ้งให้ประชาชนสามารถโหลดคิวอาโค๊ดในการทะเบียน เพื่อรับการฉีดวัคซีน ตั้งแต่เข็มที่ 1 ถึงเข็มที่ 4  ประชาชนสามารถลงทะเบียนจองคิวเพื่อมารับการฉีดวัคซีนได้ ซึ่งที่อาคารเฉลิมพระเกียรติมหาวิทยาลัยสงขลานครินทร์ วิทยาเขตตรัง สามารถฉีดวัคซีนได้ถึงวันละ 4 พันคน ซึ่งในวันนี้มีประชาชน ผู้สูงอายุ และนักเรียน ลงทะเบียนฉีดวัคซีน กว่าพันคน เพื่อรับวัคซีนในการป้องกันการแพร่ระบาดของโควิด -19
98,สำนักงานประชาสัมพันธ์จังหวัดแพร่รายงานว่า วันนี้ (18 ม.ค.65) เวลา 13.30 น. ที่ห้องประชุมธรรมโกศัย ชั้น 2 สำนักงานสาธารณสุขจังหวัดแพร่ นายสมหวัง พ่วงบางโพ ผู้ว่าราชการจังหวัดแพร่ มอบหมายให้ นายวิเชียร อนุสาสนนันท์ รองผู้ว่าราชการจังหวัดแพร่ เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดแพร่ ครั้งที่ 2 ประจำปี 2565 ร่วมกับคณะทำงาน หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง เพื่อรับทราบสถานการณ์การแพร่ระบาดของโรคโควิด-19 ผลการดำเนินงานให้บริการฉีดวัคซีน ผลการดำเนินงานจากหน่วยงานต่างๆ ที่เกี่ยวข้อง และเรื่องเสนอเพื่อให้ที่ประชุมพิจารณาสถานการณ์โควิด-19 ของจังหวัดแพร่ 
99,บรรยากาศการฉีดวัคซีนเชิงรุก เข็ม 3 กระตุ้นภูมิป้องกันโควิดสายพันธุ์ใหม่ โอมิครอน ให้กับชาวยะลา  วันนี้ 19 ม.ค. 65 ทาง รพ.ยะลา ได้ร่วมกับเครือข่าย ศสม.บ้านสะเตง อสม. ในพื้นที่  เดินหน้าเชิงรุกเข้าไปเปิดจุดบริการฉีดวัคซีนให้กับประชาชนชุมชนบ้านร่มเพื่อให้ได้รับวัคซีนเข็มกระตุ้นให้มากที่สุด ที่บริเวณมัสยิดปากี    ซึ่งมีประชาชน ทั้งชาวไทยมุสลิม และชาวไทยพุทธ สมัครใจเดิน Walk in เข้ามาฉีดเข็ม 3 กันอย่างต่อเนื่อง นอกจากนี้ก็ยังมีเข็ม 2 และเข็ม 1 ที่มีผู้มาขอรับวัคซีน ด้วย สำหรับวัคซีนที่นำมาให้บริการ จะมีให้เลือก 2 ชนิด คือ แอสตร้าเซนเนก้า  และไฟเซอร์ 
100,วันที่ 19 มกราคม 2565 เวลา 08.00-16.00 น. แพทย์หญิงอุไรวรรณ จำนรรจ์สิริ ผู้อำนวยการโรงพยาบาลอำนาจเจริญ โดยทีมแพทย์พยาบาลโรงพยาบาลอำนาจเจริญ พร้อมด้วยเจ้าหน้าที่สาธารณสุข ให้บริการเชิงรุกลงพื้นที่ให้บริการครั้งนี้ เป็นการให้บริการประชาชนในพื้นที่เทศบาลเมืองอำนาจเจริญ สำหรับผู้ที่ยังไม่ได้วัคซีน-19 ประชาชนให้ความสนใจนำใบนัดและบัตรประจำตัวประชาชน ฉีดวัคซีนกันอย่างต่อเนื่อง โดยเจ้าหน้าที่ดูแลอำนวยความสะดวก จัดคิวเข้ารับบริการเพื่อลดความแออัด เป็นไปตามขั้นตอนการฉีดวัคซีนและมาตรการป้องกันโควิด-19 อย่างเคร่งครัด
101,
102,นายธนกร วังบุญคงชนะ โฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า วันนี้ นายกรัฐมนตรี เป็นประธานการประชุมศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 หรือ ศบค. เพื่อพิจารณาผ่อนคลายมาตรการ หลังสถานการณ์การแพร่ระบาดภายในประเทศมีแนวโน้มทรงตัว ถึงแม้จะพบกลุ่มจังหวัดนำร่องติดเชื้อสูง แต่เมื่อเทียบกับอัตราการเสียชีวิตในกลุ่มผู้ป่วยลดลง 
103,เดินหน้าเชิงรุก ฉีดวัคซีนโควิด-19 ให้กับประชาชน จ.ยะลา ในวันนี้ 20 ม.ค 65 เจ้าหน้าที่จากทางโรงพยาบาลยะลา  ร่วมกับ เทศบาลนครยะลา  ได้ออกให้บริการฉีดวัคซีน โควิด-19 ในพื้นที่ย่านถนนสายกลาง เขตเทศบาลนครยะลา บริเวณถนนปรีชา ข้างโรงแรมเมโทร-โรงหนังสยาม ตรงข้างแฟมิลี่ยะลา 
104,นางพาตีเมาะ สะดียามู รองผู้ว่าราชการจังหวัดยะลา เดินทางมาฉีดวัคซีนไฟเซอร์ กระตุ้นเข็มที่สาม และเยี่ยมให้กำลังใจประชาชนที่มาฉีดวัคซีน ณ ศูนย์บริการสาธารณสุขธนวิถี เทศบาลนครยะลา รวมทั้งให้กำลังใจเจ้าหน้าที่ฉีดวัคซีน โดยกล่าวว่าขณะนี้ชาวยะลาให้ความสนใจมาฉีดวัคซีนเข็มสามกันเป็นจำนวนมาก โดยเฉพาะพื้นที่ในเขตเทศบาลนครยะลา มีผู้ได้รับวัคซีนเข็มแรกประมาณ 90 % ของจำนวนประชากร และคาดว่าทุกคนจะมาฉีดเข็มสามหรือเข็มกระตุ้นอยู่ในระดับต้นๆของประเทศ
105,วันนี้ (20 ม.ค. 65) ที่ ห้องประชุม 1 ศาลากลางจังหวัดสงขลา นายเจษฎา จิตรัตน์ ผู้ว่าราชการจังหวัดสงขลา เป็นประธานการประชุมศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด-19) ครั้งที่ 2/2565 และการประชุมคณะกรรมการโรคติดต่อจังหวัดสงขลา
106,วันนี้ (20 ม.ค.65) นายขจร ศรีชวโนทัย ผู้ว่าราชการจังหวัดสมุทรสงคราม เป็นประธานประชุมประชุมคณะกรรมการโรคติดต่อจังหวัด ณ ห้องประชุมชั้น 3 ศาลากลางจังหวัดฯ โดยมี นายกรกฎ วงษ์สุวรรณ รองผู้ว่าราชการจังหวัด นายแพทย์สันทิต บุณยะส่ง นายแพทย์สาธารณสุขจังหวัด ผู้อำนวยการโรงพยาบาล ทั้งสามแห่ง และหัวหน้าส่วนราชการและหน่วยงานที่เกี่ยวข้องเข้าร่วมประชุม โดยที่ประชุมแจ้งถึงสถานการณ์และแนวโน้มการแพร่ระบาดของโควิด-19 ของจังหวัดสมุทรสงคราม ผู้กำลังรักษาตัวอยู่ขณะนี้ 89 ราย     แต่ในสถานการณ์ที่ยังมีการแพร่ระบาดของสายพันธุ์โอมิครอนจังหวัดยังมีมาตรการฉีดวัคซีนให้ผู้ป่วยติดเตียงถึงบ้าน รวมทั้งเชิญชวนผู้สูงอายุและผู้ป่วยกลุ่มเสี่ยง 7 โรคไม่ติดต่อเรื้อรังมาฉีดวัคซีน พร้อมกันนี้ยังได้กระจายวัคซีนไปยังโรงพยาบาลส่งเสริมสุขภาพตำบล หรือ รพ.สต.เพื่อให้ประชาชนเข้าไปฉีดวัคซีนได้ใกล้บ้านยิ่งขึ้น แต่หากเลือกวัคซีนไฟเซอร์ต้องมาตามนัดเพราะจะมีข้อกำหนดเรื่องอุณหภูมิ 
107,นพ.ทวีศิลป์ วิษณุโยธิน โฆษกศูนย์บริหารสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด-19) หรือ ศบค. แถลงว่า ที่ประชุม ศบค. เห็นชอบขยายระยะเวลาประกาศสถานการณ์ฉุกเฉินต่อไปอีก 2 เดือน เป็นครั้งที่ 16 เพื่อป้องกันและควบคุมโรค ตั้งแต่วันที่ 1 กุมภาพันธ์ - 31 มีนาคม 2565 และให้ปรับระดับพื้นที่สถานการณ์ทั่วราชอาณาจักร เพื่อให้สอดคล้องกับสถานการณ์ปัจจุบัน เนื่องจากขณะนี้สถานการณ์เริ่มดีขึ้นเป็นลำดับ จึงเป็นการปรับพื้นที่ควบคุม(สีส้ม) เหลือ 44 จังหวัด จาก 69 จังหวัด เป็นพื้นที่เฝ้าระวังสูง(สีเหลือง) 25 จังหวัด และพื้นที่นำร่องท่องเที่ยว(สีฟ้า) 8 จังหวัด รวมกับจังหวัดที่ดำเนินการบางพื้นที่อีก 18 จังหวัด
108,วันนี้ (20 ม.ค.65) นายขจร ศรีชวโนทัย ผู้ว่าราชการจังหวัดสมุทรสงคราม เป็นประธานประชุมประชุมคณะกรรมการโรคติดต่อจังหวัด ณ ห้องประชุมชั้น 3 ศาลากลางจังหวัดฯ โดยมี นายกรกฎ วงษ์สุวรรณ รองผู้ว่าราชการจังหวัด นายแพทย์สันทิต บุณยะส่ง นายแพทย์สาธารณสุขจังหวัด ผู้อำนวยการโรงพยาบาล ทั้งสามแห่ง และหัวหน้าส่วนราชการและหน่วยงานที่เกี่ยวข้องเข้าร่วมประชุม โดยที่ประชุมแจ้งถึงสถานการณ์และแนวโน้มการแพร่ระบาดของโควิด-19 ของจังหวัดสมุทรสงคราม ผู้กำลังรักษาตัวอยู่ขณะนี้ 89 ราย แต่ในสถานการณ์ที่ยังมีการแพร่ระบาดของสายพันธุ์โอมิครอนจังหวัดยังมีมาตรการฉีดวัคซีนให้ผู้ป่วยติดเตียงถึงบ้าน รวมทั้งเชิญชวนผู้สูงอายุและผู้ป่วยกลุ่มเสี่ยง 7 โรคไม่ติดต่อเรื้อรังมาฉีดวัคซีน พร้อมกันนี้ยังได้กระจายวัคซีนไปยังโรงพยาบาลส่งเสริมสุขภาพตำบล หรือ รพ.สต.เพื่อให้ประชาชนเข้าไปฉีดวัคซีนได้ใกล้บ้านยิ่งขึ้น แต่หากเลือกวัคซีนไฟเซอร์ต้องมาตามนัดเพราะจะมีข้อกำหนดเรื่องอุณหภูมิ จากนั่นที่ประชุมร่วมกันพิจารณาการรับผู้ป่วยติดเชื้อไวรัสโควิด-19 เข้าระบบการดูแลรักษาพยาบาล เริ่มจากทำการตรวจคัดกรองด้วยชุดดตรวจ ATI ด้วยตนเอง และมีผลเป็นบวกให้ติดต่อ Call Center เพื่อเข้าสู่ระบบ โดยอำเภอเมืองติดต่อที่เบอร์ 061-2731292 อำเภออัมพวา 034-702112 ต่อ 111 อำเภอบางคนที 034-761476 ต่อ 0 และหากมีอาการหนักให้ติดต่อที่ 1669 
109,ประมวลข่าวทั่วไทยประจำวันที่ 20 มกราคม 2565
110,คณะกรรมการโรคติดต่อจังหวัดพระนครศรีอยุธยา รณรงค์เร่งฉีดวัคซีนยกครัว หลังพบผู้ติดเชื้อโควิดในกลุ่มครอบครัวสูงสุด วันที่ 20 มกราคม ที่ ห้องประชุมอโยธยา ศาลากลางจังหวัดพระนครศรีอยุธยา นายสมศักดิ์ เจริญไพฑูรย์ รองผู้ว่าราชการจังหวัดพระนครศรีอยุธยา เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดพระนครศรีอยุธยา ครั้งที่ 3/2565 เพื่อติดตามสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ของประเทศไทยและจังหวัดพระนครศรีอยุธยา 
111,วันที่ 20 มกราคม 2565 เวลา 13.30 น. นายชลธี ยังตรง ผู้ว่าราชการจังหวัดยโสธร เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดยโสธร ครั้งที่ 4/2565 โดยมี นายสุวัฒน์ เข็มเพชร นายชัยวัฒน์ แสงศรี รองผู้ว่าราชการจังหวัดยโสธร นายชัยวัฒน์ ชัยเวชพิสิฐ ปลัดจังหวัดยโสธร และคณะกรรมการโรคติดต่อจังหวัดยโสธร หัวหน้าส่วนราชการที่เกี่ยวข้อง เข้าร่วมประชุม ณ ห้องประชุม 1 ชั้น 4 สำนักงานสาธารณสุขจังหวัดยโสธร รวมทั้งนายอำเภอ ในพื้นที่จังหวัดยโสธรได้ร่วมประชุมทางทางไกลด้วย 
112,วันที่ 20 มกราคม 2565 เวลา 13.30 น. นายชลธี ยังตรง ผู้ว่าราชการจังหวัดยโสธร เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดยโสธร ครั้งที่ 4/2565 โดยมี นายสุวัฒน์ เข็มเพชร นายชัยวัฒน์ แสงศรี รองผู้ว่าราชการจังหวัดยโสธร นายชัยวัฒน์ ชัยเวชพิสิฐ ปลัดจังหวัดยโสธร และคณะกรรมการโรคติดต่อจังหวัดยโสธร หัวหน้าส่วนราชการที่เกี่ยวข้อง เข้าร่วมประชุม ณ ห้องประชุม 1 ชั้น 4 สำนักงานสาธารณสุขจังหวัดยโสธร รวมทั้งนายอำเภอ ในพื้นที่จังหวัดยโสธรได้ร่วมประชุมทางทางไกลด้วย ทั้งนี้เพื่อรับทราบสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) และผลการฉีดวัคซีน การพิจารณาการจัดกิจกรรมค่ายศูนย์ขวัญแผ่นดิน การจัดงานประเพณีแห่มาลัยข้าวตอก ประจำปี พ.ศ. 2565 การสอบแข่งขันเพื่อบรรจุและแต่งตั้งบุคคล เข้ารับราชการครูและบุคลากรทางการศึกษา การหารือแนวทางการรณรงค์ฉีดวัคซีนกระตุ้นเข็ม 3 ในหมู่บ้าน/ชุมชน โดยประชาชนที่ต้องการฉีดวัคซีนกระตุ้นเข็ม 3 สามารถ Walk in เข้ารับการฉีดวัคซีนได้ที่สถานพยาบาลหรือที่โรงพยาบาลใกล้บ้านได้ทันทีโดยไม่ต้องรอลงทะเบียน ส่วนเด็กและเยาวชนที่มีอายุ 5-11 ปี นั้น คาดว่าจะให้บริการออกฉีดวัคซีนไฟเซอร์ได้ในช่วงต้นเดือนกุมภาพันธ์ 2565 นี้
113,"วันนี้ (21 ม.ค.65) นายชาร์รีฟท์  สือนิ ศึกษาธิการจังหวัดนราธิวาส กล่าวว่า กระทรวงศึกษาธิการได้กำหนดหลักเกณฑ์และเงื่อนไขการเปิดเรียน On Site หรือกลับไปเรียนในห้องเรียนปกติ ตามมาตรการ Sandbox Safety Zone in School ในภาคเรียนที่ 2 ปี 2564 และขณะนี้จังหวัดนราธิวาส เป็น 1 ใน 44 จังหวัด พื้นที่ควบคุมสีส้ม หลังจาก ศบค.ได้ปรับระดับพื้นที่สถานการณ์ทั่วราชอาณาจักร เพื่อให้สอดคล้องกับสถานการณ์ปัจจุบัน ซึ่งครูและบุคลากรทางการศึกษา จะต้องได้รับวัคซีนเข็มที่ 1 ไม่น้อยกว่าร้อยละ 85 และอื่น ๆ ที่กำหนด  ภาพรวมในภาคเรียนที่ 1 โรงเรียนในพื้นที่ไม่สามารถเปิดเรียน On Site ได้ ส่วนภาคเรียนที่ 2 เริ่มเปิดเรียน On Site ตั้งแต่วันที่ 2 พฤศจิกายน 2564 เป็นต้นมาจำนวน 5 โรงเรียน และมีโรงเรียนทยอยเปิดเรียนอย่างต่อเนื่อง โรงเรียนที่เปิดเรียน On Site แล้วจะต้องปฏิบัติตาม  6 มาตรการหลัก 6 มาตรการเสริม 7 มาตรการเข้มงวด  อย่างเคร่งครัด  ทั้งนี้ในพื้นที่จังหวัดนราธิวาสมีโรงเรียนในระบบ  นอกระบบ และอัธยาศัย รวมทั้งสิ้น 1,509 แห่ง ล่าสุดเปิดเรียน On Site แล้ว 373 แห่ง ส่วนใหญ่เป็นโรงเรียนในพื้นที่อำเภอรือเสาะ ซึ่งมีโรงเรียนในระบบสังกัด สพฐ.เปิดครบ 100 เปอร์เซ็นต์ ถือว่าเป็นอำเภอที่เป็นแบบอย่างมีนายอำเภอที่ลงพื้นที่ทำงานเชิงรุก และให้ความร่วมมือกับโรงเรียน ได้มีการรณรงค์บูรณาการทำงาน 4 ฝ่าย ฝ่ายปกครองฝ่ายสาธารณสุข ฝ่ายการศึกษา และชุมชน โดยผู้นำศาสนา"
114,"วันนี้ (21 ม.ค. 65) นายแพทย์สมบัติ ผดุงวิทย์วัฒนา นายแพทย์สาธารณสุขจังหวัดสตูล กล่าวว่า การเตรียมฉีดวัคซีนป้องกันโควิด -19 ให้กับกลุ่มเด็กอายุ 5 – 11 ปี ในจังหวัดสตูลนั้น หลังจากได้สอบถามความสมัครใจของผู้ปกครองในพื้นที่ซึ่งมีกลุ่มเป้าหมายราว 40,000 คน ได้รับความยินยอมกว่า 10,000 คนที่ประสงค์จะฉีดวัคซีน โดยจะดำเนินการฉีดให้กับเด็กที่มีโรคประจำตัวเป็นกลุ่มแรก ถัดจากนั้นจะทยอยฉีดให้ครบทุกคนต่อไป "
115,การฉีดวัคซีนเชิงรุก  กระตุ้น เข็ม 3 ป้องกันโควิดสายพันธุ์ใหม่ โอมิครอน ให้กับประชาชนชาวยะลา ในวันนี้(21 ม.ค 65) ทางโรงพยาบาลยะลา ได้นำทีมร่วมกับทาง อสม.ชุมชนหัวสะพานสะเตง ลงพื้นที่ เปิดจุดฉีดวัคซีนเชิงรุก  ที่ บริเวณมัสยิดหัวสะพานสะเตง
116, กระทรวงสาธารณสุขญี่ปุ่นอนุมัติใช้วัคซีนโควิด-19 ของไฟเซอร์/ไบโอเอ็นเทคในเด็กอายุ 5-11 ปี นับเป็นวัคซีนโควิด-19 ขนานแรกที่ได้รับอนุมัติฉีดให้เด็กกลุ่มอายุดังกล่าวในประเทศ
117,นายแพทย์ตุลกานต์ มักคุ้น นายแพทย์ชำนาญการพิเศษ โรงพยาบาลตรัง ในฐานะโฆษก ศบค.จ.ตรัง กล่าวว่า วัคซีนไฟเซอร์จากส่วนกลางจะเดินทางมาถึงประเทศไทยในวันพุธที่ 26 มกราคมนี้ หลังจากนั้นจะใช้เวลาประมาณ 2 - 3 วัน ในการตรวจสอบคุณภาพโดยกลุ่มวิทยาศาสตร์การแพทย์ และรับรองโดยสำนักงานคณะกรรมการอาหารและยา ในขณะนี้การฉีดวัคซีนเข็มที่ 1 สำหรับเด็กอายุ 5 - 11 ปี ในกลุ่มที่เป็นเด็กป่วยก่อน เช่น มีโรคอ้วน เบาหวาน ความดันโลหิตสูง มีโรคประจำตัวอื่นๆ ก็จะฉีดในวันที่ 31 มกราคม 2565 
118,นายอนุทิน ชาญวีรกุล รัฐมนตรีว่าการกระทรวงสาธารณสุข ตรวจเยี่ยมจุดให้บริการฉีดวัคซีน และจุดตรวจหาเชื้อโดยวิธี ATK พร้อมออกใบรับรอง ที่จุดให้บริการเคลื่อนที่ของสำนักงานสาธารณสุขจังหวัดน่าน และโรงพยาบาลน่านออกให้บริการแก่นักท่องเที่ยวที่เดินทางมาท่องเที่ยวในพื้นที่จังหวัดน่านโดยมีผู้ใช้บริการมากกว่าวันละ 200 ราย เตรียมขยายเพิ่มจุดให้บริการฉีดวัคซีน ในสนามบินและสถานีขนส่งผู้โดยสาร เพื่อให้ประชาชนสามารถเข้าถึงวัคซีนได้ง่ายและสะดวก โดยจุดให้บริการฉีดวัคซีนที่สนามบินจังหวัดน่าน มีผู้ใช้บริการอย่างคึกคักส่วนใหญ่เป็นนักท่องเที่ยวที่เดินทางมาท่องเที่ยวที่จังหวัดน่าน โดยวันนี้ผู้มาฉีดวัคซีนก่อนขึ้นเครื่องเดินทางกลับไปกรุงเทพ ฯ เป็นวัคซีนไฟเซอร์เข็ม 3 กว่า 300 รายส่วนด้านจุดบริการตรวจหาเชื้อโควิดด้วยวิธี ATK ก็ได้รับความนิยมในการใช้บริการเช่นกัน โดยนักท่องเที่ยวที่เดินทางมาท่องเที่ยวที่จังหวัดน่าน ต่างเข้ามาตรวจหาเชื้อเพื่อออกใบรับรองเพื่อใช้ในการเข้าพักในพื้นที่จังหวัดน่าน
119, นายสมศักดิ์ จังตระกุล ผู้ว่าราชการจังหวัดขอนแก่น เปิดเผยว่า จังหวัดขอนแก่นยังคงกำหนดมาตรการที่เข้มงวดอย่างต่อเนื่อง จากสถานการณ์การแพร่ระบาดของเชื้อไวรัสโตวิด-19 ที่กำลังเกิดขึ้นอยู่ในขณะนี้ ซึ่งล่าสุดได้มีมติที่ประชุมให้หน่วยงานที่เกี่ยวข้อง เร่งรัดดำเนินการฉีดวัคซีนให้ครอบคลุมกลุ่มเป้าหมายที่กำหนด โดยเฉพาะกับกลุ่มเด็กอายุ 5-11 ปี เพื่อรองรับการดำเนินการฉีดวัคซีนในกลุ่มเด็ก 5-11 ปี พร้อมขอรับการสนับสนุนวัคซีนจากกระทรวงสาธารณสุข เพื่อฉีดให้กับเด็กอายุ 5-11 ปี โดยกำหนดการฉีดพร้อมกันทั้งจังหวัดในวันที่ 28 มกราคม ที่จะถึงนี้
120,นางนรกมล ขันตรี ผู้อำนวยการโรงพยาบาลส่งเสริมสุขภาพตำบลต้นธงชัย เปิดเผยว่า ล่าสุด รพ.สต.ต้นธงชัย ได้ดำเนินการให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 เข็มที่ 1 และกระตุ้นเข็มที่ 3 จำแนกเป็นวัคซีนแอสตร้าเซนเนก้า 100 โดส และวัคซีนไฟเซอร์ 400 โดส ให้กับประชาชนในพื้นที่รับผิดชอบ
121,สำนักข่าวต่างประเทศ รายงานโดยอ้างการเปิดเผยของนายอัลเบิร์ต บูร์ลา ประธานเจ้าหน้าที่บริหารของไฟเซอร์ บริษัทเวชภัณฑ์รายใหญ่ของสหรัฐฯ ที่ระบุว่า การฉีดวัคซีนโควิด-19 เข็มกระตุ้น ทุก 4- 5 เดือน ไม่ใช่แผนการที่ดีนัก โดยทางเลือกที่เหมาะสมกว่า ควรเป็นการฉีดวัคซีนปีละ 1 ครั้ง ซึ่งง่ายต่อการจดจำ และรณรงค์ให้ประชาชนเข้ารับวัคซีน 
122,
123,นายธนกร วังบุญคงชนะ โฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า พลเอก  ประยุทธ์ จันทร์โอชา นายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงกลาโหม ห่วงใยกรณีพบผู้ป่วยโควิด-19 ในเด็กเพิ่มขึ้นอย่างต่อเนื่อง โดยเฉพาะกลุ่มเด็กเล็กที่ได้รับเชื้อโควิด-19 จากคนในครอบครัว ขอผู้ปกครองหลีกเลี่ยงพาเด็กไปในสถานที่ที่มีคนจำนวนมาก ไม่เพิ่มโอกาสในการรับเชื้อ ขณะเดียวกันแนะนำให้ผู้ปกครองซึ่งต้องอยู่ใกล้ชิดเด็กขอให้เข้ารับวัคซีนให้ครบโดส เพื่อลดโอกาสที่จะนำเชื้อมาสู่เด็กเล็กด้วย
