,news_text
109,"นายอนุชา บูรพชัยศรี โฆษกประจำสำนักนายกรัฐมนตรี เปิดเผยว่า ที่ประชุมคณะรัฐมนตรี  มีมติเห็นชอบโครงการจัดหาวัคซีนป้องกันโควิด-19 ให้กับคนไทยเพิ่มเติมอีก 20 ล้านโดส ซึ่งเป็นส่วนที่เคยลงนามไปแล้ว โดยวันนี้เป็นการอนุมัติในกรอบวงเงินที่จะนำไปชำระ 9,372 ล้านบาท แบ่งเป็นการจัดหาวัคซีน 8,439 ล้านบาท และค่าบริหารจัดการ 933 ล้านบาท คาดว่าจะส่งมอบในช่วงไตรมาสที่ 4 ประมาณปลายเดือนกันยายนจนถึงต้นเดือนตุลาคมนี้"
110,"นายอนุชา บูรพชัยศรี โฆษกประจำสำนักนายกรัฐมนตรี ชี้แจงว่า สาเหตุที่รัฐบาลสั่งซื้อวัคซีนซิโนแวคเพิ่ม เนื่องจากวัคซีนดังกล่าวมีงานวิจัยและข้อมูลรองรับประสิทธิภาพแล้ว ถึงองค์การอนามัยโลกอนุมัติให้สามารถฉีดวัคซีนไขว้ชนิดกันได้และประเทศไทยได้มีการศึกษาข้อมูล พบว่ากลุ่มที่ฉีดวัคซีนไขว้ ซิโนแวคและแอสตร้าเซนเนก้า กระตุ้นภูมิได้สูงถึง 3,962 มากกว่า กลุ่มที่ฉีดซิโนแวคกับซิโนแวค ถึง 4 เท่า และยังพบว่าสามารถช่วยป้องกันการติดเชื้อสายพันธุ์เดลตาได้ด้วย ดังนั้นระหว่างรอวัคซีนชนิดMRNA ที่จะเข้ามาปลายเดือนกันยายนถึงเดือนตุลาคมนี้ก็จะฉีดวัคซีนไปก่อน"
111,            วันนี้ (17 ส.ค.64) ที่ บริเวณโถงด้านหน้าห้องประชุม 1 ชั้น 5 ศาลากลางจังหวัดสงขลา นายวรณัฎฐ์ หนูรอต รองผู้ว่าราชการจังหวัดสงขลา พร้อมด้วย นายจรัญ จันทรปาน ปลัดจังหวัดสงขลา และนายแพทย์ปพน ดีไชยเศรษฐ รองนายแพทย์สาธารณสุขจังหวัดสงขลา ร่วมแถลงข่าวสถานการณ์โควิด-19 รวมทั้งมาตรการต่างๆ ของจังหวัดสงขลา ในการป้องกันการแพร่ระบาดของโรคโควิด-19 
112,            วันนี้ (17 ส.ค. 64) นายชัยสิทธิ์ พานิชพงศ์ ผู้ว่าราชการจังหวัดยะลา ประธานคณะกรรมการโรคติดต่อจังหวัดยะลา ในฐานะผู้กำกับการบริหารในสถานการณ์ฉุกเฉิน เป็นประธานประชุมคณะกรรมการและคณะทำงานเฝ้าระวังป้องกันและควบคุมการแพร่ระบาดใหม่ของโรคติดเชื้อไวรัสโคโรนา 2019 (โควิด-19) ครั้งที่ 34/2564 พร้อมด้วยรองผู้ว่าราชการจังหวัดยะลา หัวหน้าส่วนราชการ และหน่วยงานที่เกี่ยวข้อง ณ ห้องประชุมศรียะลา อาคาร 3 ชั้น 3 ศาลากลางจังหวัดยะลา
113,"            วันนี้ (17 สิงหาคม 2564) เมื่อเวลา 09.00 น. นายภานุ แย้มศรี ผู้ว่าราชการจังหวัดพระนครศรีอยุธยา เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดพระนครศรีอยุธยา ครั้งที่ 41/2564 ผ่านระบบ Zoom จากห้องประชุมอโยธยา ศาลากลางจังหวัดพระนครศรีอยุธยา ไปยังทุกอำเภอ โดยมี พันเอก(พ) เพิ่มศักดิ์ ขุนโขลน รอง ผอ.รมน.จว. นายประทีป การมิตรี ปลัดจังหวัด นางสมทรง พันธ์เจริญวรกุล นายก อบจ. นพ.พีระ อารีรัตน์ นายแพทย์สาธารณสุขจังหวัด คณะกรรมการฯ และตัวแทนภาคธุรกิจเอกชน เข้าร่วมประชุม พร้อมด้วย หัวหน้าส่วนราชการ ผู้อำนวยการโรงพยาบาล สาธารณสุขอำเภอ และผู้เกี่ยวข้อง เข้าร่วมประชุมผ่านระบบ Zoom เพื่อติดตามและกำหนดมาตรการบริหารสถานการณ์โรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19) ภายในจังหวัดพระนครศรีอยุธยา ภายใต้มาตรการป้องกันโรคโควิด-19 อย่างเคร่งครัด โดยสถานการณ์ผู้ติดเชื้อโควิด-19 ในจังหวัดพระนครศรีอยุธยา มียอดสะสมระลอกเมษายน 15,582 ราย พบผู้ติดเชื้อรายใหม่ 433 ราย รักษาหายแล้ว 7,751 ราย และเสียชีวิตสะสม 134 ราย "
114,ประมวลข่าวทั่วไทยประจำวันที่ 17 สิงหาคม 2564
115,           สำนักข่าวต่างประเทศรายงานว่า บริษัทไฟเซอร์ และไบโอเอ็นเทค ยื่นข้อมูลการทดสอบทางคลินิกระยะที่ 1ของการฉีดวัคซีนโควิด-19 เข็มที่ 3 หรือเข็มกระตุ้น ต่อสำนักงานคณะกรรมการอาหารและยา ของสหรัฐฯ แล้วซึ่งเป็นส่วนหนึ่งของขั้นตอนการขออนุมัติการฉีดวัคซีนเข็มที่ 3 ให้ชาวอเมริกัน           ด้านเจ้าหน้าที่ระดับสูงของบริษัทไฟเซอร์ ระบุว่า การฉีดวัคซีนเข็มกระตุ้นจะช่วยลดอัตราการติดเชื้อและอาการป่วยรุนแรงในผู้ที่ฉีดวัคซีนแล้ว รวมถึงช่วยควบคุมการระบาดของเชื้อโควิด-19 ชนิดกลายพันธุ์ ในช่วงฤดูหนาวที่กำลังจะมาถึง           ทั้งนี้ ทางการสหรัฐฯอนุมัติการฉีดวัคซีนโควิด-19 ขอไฟเซอร์-ไบโอเอ็นเทคและโมเดอร์นา เป็นวัคซีนเข็มกระตุ้น ให้ผู้ที่ภูมิคุ้มกันร่างกายอ่อนแอ ขณะที่ศูนย์ควบคุมและป้องกันโรคของสหรัฐฯ เตรียมพิจารณาอนุมัติการฉีดวัคซีนเข็มที่ 3ให้ผู้ที่มีอายุ 65 ปี ขึ้นไปและบุคลากรทางการแพทย์ ในช่วงปลายเดือนนี้. 
116,"            วันนี้ (17 ส.ค. 64) เวลา 14.00 น. ที่ห้องประชุมศรีสองรัก ชั้น 5 ศาลากลางจังหวัดเลย นายชัยธวัช เนียมศิริ ผู้ว่าราชการจังหวัดเลย เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดเลย ครั้งที่ 44/2564   คณะกรรมการศูนย์บริหารราชการฉุกเฉินการแพร่ระบาดของของโรคติดเชื้อไวรัสโคโรนา 2019 ครั้งที่ 40/2564 และคณะกรรมการป้องกันและยับยั้งภัยพิบัติกรณีฉุกเฉิน ครั้งที่ 32/2564 โดยมี รองผู้ว่าราชการจังหวัดเลย (นายโสภณ สุวรรณรัตน์,นายผดุงศักดิ์ หาญปรีชาสวัสดิ์,นายณรงค์ จีนอ่ำ) นายศิริวัฒน์ พินิชพานิชย์ ปลัดจังหวัดเลย นายปรีดา วรหาร นายแพทย์สาธารณสุขจังหวัดเลย และหัวหน้าส่วนราชการที่เกี่ยวข้องประชุมโดยพร้อมเพรียงกัน"
117,            สื่อสหรัฐรายงานว่า รัฐบาลสหรัฐจะประกาศให้ชาวอเมริกันควรเข้ารับการฉีดวัคซีน  โควิด-19 โดส 3 หรือบูสเตอร์ หลังฉีดวัคซีนโดส 2 แล้ว 8 เดือน ซึ่งการฉีดวัคซีนโดส 3 จะเริ่มช่วงกลางเดือนกันยายนนี้ ขณะที่บริษัทไฟเซอร์และไบโอเอ็นเทค ได้ยื่นข้อมูลการทดสอบทางคลินิกระยะที่ 1 ของการฉีดวัคซีนโควิด-19 โดส 3 ต่อสำนักงานคณะกรรมการอาหารและยาสหรัฐแล้ว และเจ้าหน้าที่บริษัทไฟเซอร์ก็ระบุว่า การฉีดวัคซีนโดส 3 จะช่วยลดอัตราการติดเชื้อและอาการป่วยรุนแรงในผู้ที่ได้รับวัคซีนแล้ว รวมถึงช่วยควบคุมการระบาดของเชื้อกลายพันธุ์ในช่วงฤดูหนาวที่กำลังจะมาถึงด้วย ขณะที่ศูนย์ควบคุมและป้องกันโรคของสหรัฐเตรียมที่จะพิจารณาอนุมัติการฉีดวัคซีนโดส 3 ให้ผู้มีอายุ 65 ปีขึ้นไป และบุคลากรทางการแพทย์ในช่วงปลายเดือนนี้
118,            นพ.สุทัศน์ ไชยยศ รองนายแพทย์สาธารณสุขจังหวัดเพชรบุรี กล่าวว่า สถานการณ์การแพร่ระบาดโควิด 19 จังหวัดเพชรบุรี ผู้ติดเชื้อส่วนใหญ่เป็นผู้สัมผัสใกล้ชิด กระจายในครอบครัว  และกลุ่มแม่ค้าในตลาด การบริหารจัดการเตียง ยังมีเตียงว่างรองรับผู้ป่วยคนไทย จำนวน 400-500 เตียง โรงพยาบาลสนามชาวต่างชาติทยอยหายป่วยเกือบหมดแล้ว ปัจจุบันมีผู้ป่วยต่างจังหวัดเข้ามารักษาตัวในพื้นที่จังหวัดเพชรบุรี เฉลี่ยวันละ 5 ราย การบริหารจัดการวัคซีนไฟเซอร์ เป็นวัคซีนบูสเตอร์ด่านหน้า ฉีดให้บุคลากรการแพทย์เป็นสัปดาห์ที่ 2 และเร่งกระตุ้นให้กลุ่มเปราะบาง ผู้ป่วยติดบ้านติดเตียง ผู้สูงอายุ ผู้ป่วยมีโรคประจำตัว และหญิงตั้งครรภ์ 
119,            วานนี้ (17 ส.ค. 64) นายแพทย์ ภมร ดรุณ นายแพทย์สาธารณสุข จังหวัดบึงกาฬ แถลงข่าวถึงสถานการณ์การแพร่ระบาดของโรคโควิด-19 ของจ.บึงกาฬ ณ ขณะนี้มีผู้ป่วยสะสมในจังหวัด 1331 คน กำลังรักษา 637 คน รักษาหายแล้วสะสม 692 คน เสียชีวิตสะสม 2 ราย ส่วนผู้ป่วยที่ขอเข้ามารักษาที่จ.บึงกาฬ ส่วนใหญ่มาจากกรุงเทพมหานครและปริมณฑล ซึ่งเป็นพื้นที่ควบคุมสูงสุดและเข้มงวด มีจำนวนสะสมอยู่ 856 คน รักษาหายแล้วสะสม 717 คน กำลังรักษา 137 คน
120,"    สถานการณ์โควิด-19 จ.ยะลา ซึ่งมีผู้ติดเชื้อเพิ่มขึ้นอย่างต่อเนื่อง ล่าสุดเมื่อ 17 ส.ค 64 มีผู้ติดเชื้อสะสมแล้ว 9,621 ราย ทำให้ชาวยะลาหันมาใส่ใจป้องกันตนเองโดยร่วมใจกันฉีดวัคซีนสร้างภูมิคุ้มกันโควิด-19 กันเพิ่มมากขึ้น  "
121,"        สำนักงานสาธารณสุขจังหวัดแพร่ รายงานว่า จังหวัดแพร่ได้รับจัดสรรวัคซีน Comirnaty ของบริษัท BioNtech/Pfizerจากกระทรวงสาธารณสุข เพื่อฉีดให้กับบุคลากรทางการแพทย์และเจ้าหน้าที่สาธารณสุขทั้ง 8 อำเภอ ในการเฝ้าระวัง ควบคุม ป้องกัน และรักษาผู้ป่วยโควิด -19 จำนวน 2,640 โดส โดยแบ่งออกเป็น"
122,        อำเภอสอง จังหวัดแพร่ คุมเข้มโควิด-19 ตามมาตรการกระทรวงสาธารณสุข เร่งติดตามตัวลูกบ้านที่ลับลอบเข้ามาในหมู่บ้านให้ทราบตัวภายใน 24 ชั่วโมง
123,            วันนี้ (18 ส.ค. 64) ที่บริเวณริมเขื่อน ชุมชนมุสลิมสัมพันธ์ จ.ยะลา นายแพทย์สงกรานต์ ไหมชุม นายแพทย์สาธารณสุขจังหวัดยะลา นายอยู่สิน จินตภากร รองนายกเทศมนตรีนครยะลา และนายธราวุธ ช่วยเกิด นายอำเภอเมืองยะลา ได้ลงพื้นที่ติดตามการทำงานจุดบริการหน่วยตรวจคัดกรองเชิงรุก (ตรวจหาเชื้อโควิด-19 แบบ ATK) ในพื้นที่ชุมชนตลาดเก่า เพื่อยับยั้ง และป้องกันการแพร่ระบาดของโรคโควิด-19 โดยการบูรณาการการทำงานร่วมกันหลายภาคส่วน
124,        ผวจ.นครศรีธรรมราช ให้กำลังใจบุคลากรประจำศูนย์พักคอย อำเภอหัวไทร ระบุผู้สูงอายุและผู้ป่วย 7 โรคเสี่ยง เข้าเข้ารับบริการฉีดวัคซีนได้ทุกจุดโดยไม่ต้องจองล่วงหน้า
125,            วันนี้(18 ส.ค.64) ที่ศูนย์พักคอย ตำบลหน้าสตน อำเภอหัวไทร นายไกรศร วิศิษฎ์วงศ์ ผู้ว่าราชการจังหวัดนครศรีธรรมราช เป็นประธานเปิดใช้ศูนย์พักคอย หรือ คอมมูนิตี้ ไอโซลูชั่น  อำเภอหัวไทร ซึ่งตั้งอยู่ภายในศูนย์การเรียนรู้พลังงานบริสุทธิ์ บริษัท อีเอ วินต์หาดกังหันลม จำกัด ที่ได้ให้ใช้สถานที่ พร้อมสนับสนุนเตียงและชุดเครื่องนอน เพื่อเป็นที่กักตัวผู้ป่วยกลุ่มอาการสีเขียว ในพื้นที่อำเภอหัวไทร และที่เดินทางมาจากจังหวัดอื่นๆ โดยสามารถรองรับผู้ป่วยได้จำนวน 100 เตียง
126,"            นางสุภัตรา เลี่ยมรัตน์ รักษาราชการแทนประชาสัมพันธ์จังหวัดสุราษฎร์ธานี กล่าวว่า คณะรัฐมนตรีมีมติเห็นชอบอนุมัติโครงการจัดหาวัคซีนไฟเซอร์ ป้องกันการแพร่ระบาดของโรคโควิด-19 แก่ประชาชนเพิ่มเติม จำนวน 20,001,260 โดส จำนวน 9,372.7645 ล้านบาท ดำเนินการโดยกรมควบคุมโรค กระทรวงสาธารณสุข เพื่อจัดซื้อจัดหาวัคซีนป้องกันโรคโควิด-19 ตามนโยบายรัฐบาลที่จะจัดหาวัคซีนให้แก่ประชาชน 100 ล้านโดส ภายในสิ้นปี 2564 จะส่งมอบให้ในไตรมาส 4 ปี 2564 หรือ ปลายเดือนกันยายน – ต้นเดือนตุลาคม 2564 "
127,    เจ้าหน้าที่รัฐบาลสหรัฐกล่าววานนี้ว่า สหรัฐจะเริ่มฉีดวัคซีนโควิด-19 โดส 3 หรือ บูสเตอร์ ให้ชาวอเมริกันวัยผู้ใหญ่ทุกคนตั้งแต่เดือนหน้าเป็นต้นไป ขณะที่เตือนว่า วัคซีนกำลังเผยให้เห็นประสิทธิภาพที่ลดลงในการต่อต้านการติดเชื้อ
128,"            คณะรัฐมนตรีมีมติเห็นชอบอนุมัติโครงการจัดหาวัคซีน ไฟเซอร์ป้องกันการแพร่ระบาดของโรคโควิด-19 แก่ประชาชนเพิ่มเติม จำนวน 20,001,260 โดส จำนวน 9,372.7645 ล้านบาท ดำเนินการโดยกรมควบคุมโรค กระทรวงสาธารณสุข เพื่อจัดซื้อจัดหาวัคซีนป้องกันโรคโควิด-19 ตามนโยบายรัฐบาลที่จะจัดหาวัคซีนให้แก่ประชาชน 100 ล้านโดส ภายในสิ้นปี 2564 จะส่งมอบให้ในไตรมาส 4 ปี 2564 หรือ ปลายเดือนกันยายน – ต้นเดือนตุลาคม 2564 "
129,"        สำนักงานประชาสัมพันธ์จังหวัดแพร่รายงานว่า คณะรัฐมนตรีมีมติเห็นชอบอนุมัติโครงการจัดหาวัคซีน ไฟเซอร์ป้องกันการโรคโควิด-19 แก่ประชาชนเพิ่มเติม จำนวน 20,001,260 โดส จำนวน 9,372.7645 ล้านบาท ดำเนินการโดยกรมควบคุมโรค กระทรวงสาธารณสุข เพื่อจัดซื้อจัดหาวัคซีนป้องกันโรคโควิด-19 ตามนโยบายรัฐบาลที่จะจัดหาวัคซีนให้แก่ประชาชน 100 ล้านโดส ภายในสิ้นปี 2564 จะส่งมอบให้ในไตรมาส 4 ปี 2564 หรือปลายเดือนกันยายน – ต้นเดือนตุลาคม 2564 นอกจากนี้ ยังเห็นชอบให้สถาบันวัคซีนแห่งชาติจัดหาวัคซีนไฟเซอร์เพิ่มเติม จำนวน 10 ล้านโดส รวมทั้งสิ้นจะส่งมอบทั้งหมด 30 ล้านโดส ในช่วงไตรมาส 4 ของปี 2564 ทั้งนี้เพื่อสร้างเสริมภูมิคุ้มกันโรค ลดอัตราการป่วย/การเสียชีวิต และลดค่าใช้จ่ายภาครัฐในการดูแลรักษาผู้ป่วยจากโรค COVID-19 รวมทั้งลดผลกระทบ/ฟื้นฟูสภาพเศรษฐกิจและสังคมให้กลับสู่สภาวะปกติได้โดยเร็ว"
130,"    สำนักข่าวต่างประเทศ รายงานว่า สหรัฐฯ มีผู้เสียชีวิตจากโรคโควิด-19 เพิ่มอีก 1,017 คน เมื่อวันอังคารที่ผ่านมา ตามเวลาท้องถิ่น นับเป็นยอดผู้เสียชีวิตรายวันที่มากที่สุด ในรอบ 5 เดือน ส่วนตัวเลขผู้เสียชีวิตจากโรคโควิด-19 ของสหรัฐฯ ในรอบ 7 วัน ที่ผ่านมา เฉลี่ยอยู่ที่ 769 คน สูงที่สุด นับตั้งแต่ช่วงกลางเดือนเมษายน ขณะเดียวกัน ในรอบ 12 วันที่ผ่านมา สหรัฐฯ พบผู้ติดเชื้อรายใหม่ เฉลี่ยมากกว่า 100,000 คน ต่อวัน ส่งผลให้สหรัฐฯ มียอดผู้ติดเชื้อสะสมรวมกว่า 37 ล้านคน และมียอดผู้เสียชีวิตอย่างน้อย 623,000 คน "
131," นพ.ศุภกิจ ศิริลักษณ์ อธิบดีกรมวิทยาศาสตร์การแพทย์ กระทรวงสาธารณสุข เปิดเผยว่ากรมวิทยาศาสตร์การแพทย์ ได้ทำการวิจัยวัคซีนสลับชนิด ต่างแพลตฟอร์ม ในอาสาสมัคร 125 ราย อายุระหว่าง 18-60 ปี  จากพื้นที่กรุงเทพฯ และปริมณฑล เป็นอาสาสมัครทั้งในส่วนกระทรวงสาธารณสุข และจากศิริราชพยาบาล โดยตรวจระดับภูมิคุ้มกันแต่ละสูตรเป็นฐานเปรียบเทียบ โดยสูตรวัคซีนซิโนแวค กับซิโนแวค ตรวจระดับภูมิคุ้มกันได้ 117 สูตรแอสตร้าเซนเนก้า กับแอสตร้าเซนเนก้า ภูมิคุ้มกันสูงขึ้นเป็น 207 ขณะที่สูตรสลับซิโนแวค กับแอสตร้าเซนเนก้า ภูมิคุ้มกันขึ้นเฉลี่ยที่ 716  แต่ไม่ใช่ทุกคน ขึ้นอยู่ที่ภูมิคุ้มกันของแต่ละคน ซึ่งภูมิฯ สูงขึ้นได้ตั้งแต่ 399-1,127 "
132," โรงพยาบาลศิริราช ประกาศเปิดให้จองฉีดวัคซีนไฟเซอร์ สำหรับสตรีมีครรภ์ตั้งแต่ 12 สัปดาห์ขึ้นไป และ ผู้ป่วยเด็กอายุตั้งแต่ 12-18 ปี ที่มีโรคในกลุ่ม 7 โรคกลุ่มเสี่ยง ได้แก่ 1.โรคทางเดินหายใจเรื้อรัง รวมทั้งโรคหอบหืดที่มีอาการระดับปานกลางหรือรุนแรง 2.โรคหัวใจและหลอดเลือด หรือโรคหลอดเลือดสมอง 3.โรคไตวายเรื้อรัง 4.โรคอ้วนที่มีน้ำหนักเกิน 70 กก. ในเด็กอายุ 12-13 ปี, น้ำหนักเกิน 80 กก. ในอายุ 13-15 ปี, น้ำหนักเกิน 90 กก. ในเด็กอายุ 15-18 ปี 5.โรคมะเร็งหรือมีภาวะภูมิคุ้มกันต่ำ 6.โรคเบาหวาน 7.โรคทางพันธุกรรม รวมทั้งกลุ่มอาการดาวน์ เด็กที่มีภาวะบกพร่องทางระบบประสาทอย่างรุนแรง เด็กที่มีพัฒนาการช้า "
133,            วันนี้ (19 สิงหาคม 2564) ที่ห้องประชุมพลเอก เปรม ติณสูลานนท์ อาคารผู้สูงอายุ โรงพยาบาลสงขลา ตำบลพะวง อำเภอเมือง จังหวัดสงขลา ทางโรงพยาบาลสงขลา จัดให้มีการฉีดวัคซีนไฟเซอร์ เป็นวันที่ 2 ซึ่งในวันนี้ เป็นคิวของผู้สูงอายุ 60 ปีขึ้นไป ที่มีสำเนาทะเบียนบ้านอยู่ในพื้นที่อำเภอเมืองสงขลา โดยมีการฉีดวัคซีนภาคเช้า 300 คน และภาคบ่ายอีก 300 คน รวมจำนวน 600 คน โดยมี นายแพทย์ ศักดา อัลภาชน์ ผู้อำนวยการโรงพยาบาลสงขลา และนายแพทย์ ศราวิน สาครินทร์ รองผู้อำนวยการฝ่ายการแพทย์อาวุโส โรงพยาบาลสงขลา ร่วมพบปะกับประชาชนผู้สูงอายุ ที่เดินทางมาฉีดวัคซีนในวันนี้ เพื่อให้กำลังใจ และแสดงความยินดีที่ทุกคนได้รับวัคซีนไฟเซอร์ โดยเฉพาะผู้สูงอายุ 
134,"            (19 ส.ค. 64) คณะรัฐมนตรีมีมติเห็นชอบอนุมัติโครงการจัดหาวัคซีนไฟเซอร์ป้องกันการแพร่ระบาดของโรคโควิด-19 แก่ประชาชนเพิ่มเติม จำนวน 20,001,260 โดส จำนวน 9,372.7645 ล้านบาท ดำเนินการโดยกรมควบคุมโรค กระทรวงสาธารณสุข เพื่อจัดซื้อจัดหาวัคซีนป้องกันโรคโควิด-19 ตามนโยบายรัฐบาลที่จะจัดหาวัคซีนให้แก่ประชาชน 100 ล้านโดส ภายในสิ้นปี 2564 จะส่งมอบให้ในไตรมาส 4 ปี 2564 หรือ ปลายเดือนกันยายน – ต้นเดือนตุลาคม 2564 นอกจากนี้ ยังเห็นชอบให้สถาบันวัคซีนแห่งชาติจัดหาวัคซีนไฟเซอร์เพิ่มเติม จำนวน 10 ล้านโดส รวมทั้งสิ้นจะส่งมอบทั้งหมด 30 ล้านโดส ในช่วงไตรมาส 4 ของปี 2564 ทั้งนี้เพื่อสร้างเสริมภูมิคุ้มกันโรค ลดอัตราการป่วย/การเสียชีวิต และลดค่าใช้จ่ายภาครัฐในการดูแลรักษาผู้ป่วยจากโรค COVID-19 รวมทั้งลดผลกระทบ/ฟื้นฟูสภาพเศรษฐกิจและสังคมให้กลับสู่สภาวะปกติ ได้โดยเร็ว"
135,            วันนี้ (19 สิงหาคม 2564 ) นายขจรศักดิ์  เจริญโสภา  ผู้ว่าราชการจังหวัดตรัง  เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดตรัง ครั้งที่ 25/2564 ณ  ห้องประชุมพระยารัษฎา   ศาลากลางจังหวัดตรัง  ชั้น 5 เพื่อติดตามสถานการณ์การแพร่ระบาดของโรคโควิด-19 และมาตรการในการป้องกันและควบคุมโรคโควิด-19 เนื่องจากปัจจุบันพบการแพร่ระบาดในสถานประกอบการและโรงงานอุตสาหกรรม โดยเฉพาะโรงงานแปรรูปไม้ยางพารา ตำบลหนองช้างแล่น  อำเภอห้วยยอด จังหวัดตรัง ที่พบผู้ป่วยในวันนี้มากถึง 79 ราย จึงต้องยกระดับมาตรการในการป้องกันและควบคุมโรค เพื่อป้องกันมิให้มีการแพร่ระบาดเข้าสู่ชุมชน 
136,        นายแพทย์วิชัย  วิเชียรวัฒนชัย ผู้อำนวยการโรงพยาบาลนราธิวาสราชนครินทร์ กล่าวในโอกาสพบปะให้กำลังใจเจ้าหน้าที่และประชาชนที่เดินทางมาเข้ารับการฉีดวัคซีนป้องกันโรคโควิด-19 ที่โรงพยาบาลนราธิวาสราชนครินทร์ อำเภอเมืองนราธิวาส ว่า ขณะนี้แพทย์ พยาบาล ได้ให้การดูแลรักษาผู้ป่วยโควิด  ซึ่งจังหวัดนราธิวาสมีผู้ป่วยอาการหนัก 12 ราย ต้องใส่เครื่องช่วยหายใจ และเสียชีวิตเพิ่ม 2 ราย รวมเสียชีวิต 120 ราย จากข้อมูลพบว่าเป็นผู้ที่ไม่ได้ฉีดวัคซีน ก็ดีใจที่ทุกคนให้ความมือฉีดวัคซีน เพราะถ้าไม่ฉีดหากป่วยอาจมีอันตรายถึงแก่ชีวิตได้
137,     สำนักข่าวต่างประเทศ รายงานโดยอ้างผลการวิจัยของมหาวิทยาลัยอ็อกซ์ฟอร์ดในอังกฤษ ที่ระบุว่า จากการตรวหาเชื้อโควิด-19 ในกลุ่มตัวอย่าง มากกว่า 3 ล้านคน ทั่วอังกฤษ พบว่า หลังฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค และแอสตราเซเนกา เข็มที่ 2 ไปแล้ว ประมาณ 90 วัน วัคซีนดังกล่าว มีประสิทธิภาพในการต้านเชื้อสายพันธุ์เดลตา ลดลงเหลือร้อยละ 75 และ 61 ตามลำดับ 
138,ประมวลข่าวทั่วไทยประจำวันที่ 18 สิงหาคม 2564
139,"            นายนิวัฒน์ รุ่งสาคร ผู้ว่าราชการจังหวัดลพบุรี กล่าวถึงการบริหารวัคซีนของจังหวัดลพบุรีว่า ข้อมูล ณ วันที่ 17 สิงหาคม 2564 จังหวัดลพบุรีมีวัคซีนที่ได้รับการจัดสรร 3 ชนิด คือ ซิโนแวค จำนวน 96,480 โดส แอสตร้าเซนเนก้า จำนวน 39,900 โดส และไฟเชอร์ จำนวน 6,240 โดส  "
140,การฉีดวัคซีนโควิด-19 เข็มที่ 3 หรือวัคซีนเข็มกระตุ้นให้ประชาชน กำลังเป็นแนวทางที่หลายประเทศใช้รับมือการระบาดของเชื้อโควิด-19 สายพันธุ์เดลตา ซึ่งทำให้ยอดผู้ติดเชื้อและเสียชีวิต เพิ่มขึ้นอย่างรวดเร็วอีกครั้ง
141,"        วันนี้ (20 ส.ค.64) บรรยากาศการออกหน่วยให้บริการฉีดวัคซีนป้องกันโรคโควิด-19 ที่โรงเรียนเทศบาล 2 อำเภอเมืองนราธิวาส เป็นไปอย่างคึกคัก มีประชาชนทั่วไปจากชุมชนชายทะเล ชุมชนท่าเรือ 2,000 ชุมชนกาแลปาแย ชุมตาแลกาแป ชุมชนโต๊ะกอดอ ชุมชนพิทักษ์ลิขิต ชุมชนสมัยอาณาจักร ชุมชนหลังตลาดสด ชุมชนตลาดเก่า ชุมชนกำปงบารู 1-2-3 และชุมชนรายอบือรากะ ทยอยเดินทางมารับการฉีดวัคซีน ขณะที่กลุ่มผู้อายุ 60 ปีขึ้นไป ผู้ป่วย 7 กลุ่มโรคเรื้อรังอายุ 18-59 ปี หญิงตั้งครรภ์อายุครรภ์ 12 สัปดาห์ขึ้นไป ที่เข้าหลักเกณฑ์ฉีดวัคซีนไฟเซอร์ จะมีรถรับ-ส่ง ไปฉีดวัคซีนที่โรงพยาบาลนราธิวาสราชนครินทร์ เพื่ออำนวยความสะดวกการเดินทาง โดยในภาพรวมการให้บริการเป็นไปด้วยความเรียบร้อย ภายใต้มาตรการป้องกันโควิด-19 อย่างเคร่งครัด โอกาสนี้นายแพทย์วิเศษ สิรินโสภณ นายแพทย์สาธารณสุขจังหวัดนราธิวาส และผู้เกี่ยวข้อง ได้มาตรวจเยี่ยม ประสานงานและแก้ไขปัญหาที่อาจจะเกิดขึ้น"
142,        วันนี้ (20 สิงหาคม 2564) ที่กระทรวงสาธารณสุข จ.นนทบุรี นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข พร้อมด้วยนายแพทย์ประพนธ์ ตั้งศรีเกียรติกุล ผู้ช่วยรัฐมนตรีประจำสำนักนายกรัฐมนตรี และที่ปรึกษารัฐมนตรีว่าการกระทรวงสาธารณสุข และนายแพทย์เกียรติภูมิ วงศ์รจิต ปลัดกระทรวงสาธารณสุข เป็นสักขีพยานการลงนามในสัญญาการจัดซื้อวัคซีนโควิด 19 ชนิด mRNA ของไฟเซอร์ ระหว่างนายแพทย์โอภาส การย์กวินพงศ์ อธิบดีกรมควบคุมโรค และ Ms. Deborah Seifert ผู้จัดการใหญ่ บริษัท ไฟเซอร์ ประเทศไทยและอินโดไชนา
