,news_text
127,"พลตรี อโณทัย ชัยมงคล ผู้บัญชาการมณฑลทหารบกที่ 32 /ผู้อำนวยการศูนย์อำนวยการจิตอาสาพระราชทานมณฑลทหารบกที่ 32  จัดวิทยากรจิตอาสา 904 ร่วมกับจิตอาสาพระราชทานมณฑลทหารบกที่ 32 แจกจ่ายหน้ากากอนามัย เจลแอลกอฮอล์พระราชทาน และอำนวยความสะดวกให้กับเด็กนักเรียนระดับมัธยมศึกษาในพื้นที่จังหวัดลำปางที่มารับบริการการฉีดวัคซีนป้องกันไวรัสโควิด-19 ซึ่งเป็นการฉีดวัคซีนไฟเซอร์ เข็มที่ 2 โดยมีเด็กนักเรียนที่มารับบริการ จำนวน 4 โรงเรียน ได้แก่ โรงเรียนอัสสัมชัญลำปาง, โรงเรียนอรุโณทัย, โรงเรียนมัธยมวิทยา และโรงเรียนเตรียมอุดมศึกษาพัฒนาการเขลางค์นคร ยอดรวมทั้งสิ้น 2,000 คน เพื่อเป็นการสร้างภูมิคุ้มกันหมู่และปลอดภัยจากสถานการณ์โควิด -19  ทำให้สามารถใช้ชีวิตได้อย่างมีความสุข"
128,สำนักงานสาธารณสุขจังหวัดแม่ฮ่องสอน ปิดระบบลงทะเบียนรับวัคซีนป้องกัน COVID-19 สูตรไขว้แบบใหม่ ได้แก่ เข็มที่ 1 AstraZeneca เข็มที่ 2 Pfizer (หรือ AstraZeneca ในกรณีจำเป็น) สำหรับผู้ที่ลงทะเบียนผ่านระบบแล้ว เจ้าหน้าที่จะดำเนินการติดต่อกลับ เพื่อเข้ารับการฉีดวัคซีน หรือติดตามประกาศสถานบริการที่ท่านลงทะเบียนไว้ 
129,โควิดยะลารายใหม่ ลด 213 ราย ขณะรถเก็บตัวอย่างชีวนิรภัยพระราชทาน ให้บริการตรวจเชิงรุก ชาว อ.ยะหา เป็นวันสุดท้าย
130,ผู้ว่าฯ ยะลา ลงเยี่ยมจุดตรวจให้บริการฉีดวัคซีน - ตรวจ ATK  เร่งเชิญชวนประชาชนฉีดวัคซีน กังวลประชาชนไม่อยู่ในพื้นที่ สั่งเร่งสำรวจรับวัคซีนป้องกันตกหล่น
131,"ตามที่สาธารณสุขจังหวัดแม่ฮ่องสอน เปิดให้ลงทะเบียนฉีดวัคซีนป้องกัน COVID-19 ""สำหรับประชาชนที่มีอายุ 18 ปีขึ้นไป ยังไม่เคยได้รับวัคซีนใด ๆ"" เข็มที่ 1 AstraZeneca เข็มที่ 2 Pfizer (หรือ AstraZeneca ในกรณีจำเป็น"
132,วันนี้ (14 พ.ย. 64) โรงพยาบาลแม่สะเรียง จังหวัดแม่ฮ่องสอน แจ้งกำหนดการฉีดวัคซีนป้องกันโควิดสูตรไขว้แบบใหม่ เข็มที่ 1 แอสตร้าเซนเนก้า เข็มที่ 2 ไฟเซอร์ (หรือแอสตร้าเซนเนก้า ในกรณีจำเป็น) สำหรับผู้ที่ลงทะเบียนไว้ตั้งแต่ วันที่ 6-12 พฤศจิกายน 2564 โดยในพื้นที่อำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน มีผู้แจ้งความประสงค์เข้ารับวัคซีน จำนวน 925 คน ทางโรงพยาบาลแม่สะเรียง จึงได้กำหนดการฉีดวัคซีนให้กับประชาชนตามที่อยู่ที่ลงทะเบียนไว้ ตามวันและเวลา ดังนี้
133," วันที่ 14 พฤศจิกายน 2564 เวลา 15.00 น. นายอนุทิน ชาญวีรกูล รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุข พร้อมด้วย พลโท เกรียงไกร ศรีรักษ์ แม่ทัพภาคที่ 4 เดินทางมาตรวจเยี่ยมให้กำลังใจเจ้าหน้าที่ บุคลากรทางการแพทย์ อสม. และพี่น้องประชาชนที่ได้รับความเดือดร้อนจากสถานการณ์อุทกภัยในพื้นที่จังหวัดชุมพร ณ โรงพยาบาลสวี อ.สวี จ.ชุมพร โดยมี นายแพทย์นราพงศ์ ธีรอัครวิภาส นพ.สสจ.ชุมพร พร้อมด้วย แพทย์หญิงปัทมพันธ์ อนันตาพงศ์ ผอ.รพ.ชุมพรเขตรอุดมศักดิ์, นายแพทย์อนุ ทองแดง รอง นพ.สสจ.ชุมพร, นายแพทย์ฉัตรชัย พิริยะประกอบ รอง ผอ.รพ.ชุมพรเขตรอุดมศักดิ์, นายแพทย์พงษ์เธียร พันธ์พิพัฒไพบูลย์ ผอ.รพ.สวี, นายศิลปชัย เรือนสูง นายอำเภอสวี, นายณรงค์ หลักกำจร ประชาสัมพันธ์จังหวัดชุมพร และเจ้าหน้าที่บุคลากรทางการแพทย์ อาสาสมัคร อสม. ผู้นำท้องถิ่น ร่วมให้การต้อนรับ "
134,กระทรวงสาธารณสุขอิสราเอล ออกแถลงการณ์ที่ระบุว่า นายแพทย์นัชมาน อัช ผู้อำนวยการกระทรวงสาธารณสุขอิสราเอล อนุมัติให้เริ่มดำเนินโครงการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค ให้กลุ่มเด็กอายุ 5 – 11 ปี ตามคำแนะนำของคณะกรรมการวัคซีนและรับมือโรคระบาดของอิสราเอล 
135,หน่วยฉีดวัคซีน อ.เมืองยะลา ยังคงเดินหน้าเปิดให้บริการฉีดวัคซีนกับพี่น้องประชาชนในพื้นที่เพื่อเร่งสร้างภูมิคุ้มกันหมู่ รองรับการเปิดจังหวัด  ซึ่งในวันนี้ 15 พ.ย 64 ได้เก็บตก ให้บริการ ฉีดวัคซีนไฟเซอร์ เข็ม 2 กับประชาชนตามใบนัด ซึ่งยังไม่ได้มาฉีดวัคซีน รวมไปถึงเปิด walk in  ไฟเซอร์ เข็มแรกสำหรับผู้ที่ยังไม่เคยได้รับวัคซีนใดมาก่อน  และเข็ม 3   ซึ่งมีประชาชนทยอยเดินทางเข้ารับการฉีดวัคซีน อย่างต่อเนื่อง  โดย เข็ม 2 ที่มาตามนัด มีจำนวน 300 คน   ส่วนเข็ม 1 ไฟเซอร์ มีจำนวนไม่มาก     
136,           กระทรวงสาธารณสุขอิสราเอล ออกแถลงการณ์ที่ระบุว่า นายแพทย์นัชมาน อัช ผู้อำนวยการกระทรวงสาธารณสุข และผู้ประสานงานการรับมือการระบาดของโรคโควิด-19 ของอิสราเอล อนุมัติให้เริ่มดำเนินโครงการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค ให้กลุ่มเด็กอายุ 5 – 11 ปี ตามคำแนะนำของคณะกรรมการวัคซีนและรับมือโรคระบาดของอิสราเอล เพื่อควบคุมการแพร่ระบาดโรคโควิด-19 ระลอกที่ 4 
137,เทศบาลนครยะลา แจง ขอขยายเวลามาตรการลดการเคลื่อนย้ายฯ จนถึงวันที่ 30 พฤศจิกายนนี้ เพื่อเปิดเมืองอย่างยั่งยืนปลอดโควิด
138,นายพงษ์ศักดิ์ ยิ่งชนม์เจริญ นายกเทศมนตรีนครยะลา เปิดเผยว่า เทศบาลนครยะลา ตลอดจนเทศบาลทั้ง 4 เทศบาล คือ เทศบาลเมืองสะเตงนอก เทศบาลตำบลท่าสาป เทศบาลตำบลบุดี ขอบคุณพี่น้องประชาชนเป็นอย่างสูง ตลอดระยะเวลา 14 วัน ที่ได้ร่วมกันในโครงการมาตรการลดการเคลื่อนไหวที่ไม่จำเป็นของประชากร ซึ่งอาจจะสร้างความรู้สึกไม่สะดวกสบายให้กับพี่น้องประชาชนบ้าง แต่ตลอดระยะเวลาที่ผ่านมาก็ได้รับความร่วมมือจากพี่น้องประชาชนเป็นอย่างดี
139,กระทรวงสาธารณสุขนิวซีแลนด์ ออกแถลงการณ์ที่ระบุว่า ทางการนิวซีแลนด์ จะเริ่มกระบวนการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค เข็มกระตุ้น ตั้งแต่วันที่ 29 พฤศจิกายน นี้ เป็นต้นไป โดยจะต้องเป็นผู้ที่มีอายุ 18 ปี ขึ้นไป ซึ่งรับวัคซีนโควิด-19 ครบโดสแล้ว อย่างน้อย 6 เดือน
140,"        โรงพยาบาลเลย จังหวัดเลย เปิดให้ประชาชนชาวจังหวัดเลยรับบริการฉีดวัคซีนป้องกันโรคโควิด-19 แบบ Walk in ถือบัตรประชาชน เข้ามาติดต่อที่โรงพยาบาล หรือสามารถจองคิวออนไลน์ได้ โดยทางออนไลน์เปิดลงทะเบียนยื่นความประสงค์จองคิวออนไลน์ จำนวน 1,000 ราย ทางเวปไซต์ รพ.เลย ส่วนแบบ Walk in เข้ามาติดต่อโดยตรงจำนวนไม่เกิน 200 ราย ซึ่งประชาชนสามารถเลือกสูตรฉีดได้ตามความต้องการ ได้แก่ สูตรไขว้ สูตรที่ 1 เข็มที่ 1 เป็น ซิโนแวค และ เข็มที่ 2 แอสต้าเซเนก้า หรือ สูตรไขว้ สูตร ที่2 เข็มที่ 1 แอสต้าเซเนก้า และเข็มที่ 2 ไฟเซอร์ "
141,           กระทรวงสาธารณสุขนิวซีแลนด์ ออกแถลงการณ์ที่ระบุว่า ทางการนิวซีแลนด์ จะเริ่มกระบวนการฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค เข็มกระตุ้น ตั้งแต่วันที่ 29 พฤศจิกายน นี้ เป็นต้นไป โดยจะต้องเป็นผู้ที่มีอายุ 18 ปี ขึ้นไป ซึ่งรับวัคซีนโควิด-19 ครบโดสแล้ว อย่างน้อย 6 เดือน
142,วันนี้(15 พ.ย. 64) เวลา 08.00 น. พลเอก ประวิตร วงษ์สุวรรณ รองนายกรัฐมนตรี ฝ่ายความมั่นคง พร้อมด้วยพลเอกชัยชาญ ช้างมงคล รัฐมนตรีช่วยว่าการกระทรวงกลาโหม และคณะ ได้เดินทางไปตรวจราชการ ณ จังหวัดระนอง โดยมีนายสมเกียรติ ศรีษะเนตร ผู้ว่าราชการจังหวัดระนอง พร้อมด้วย พลตรี ศานติ ศกุนตนาค รองแม่ทัพภาคที่ 4 พลตำรวจตรี ศรัญญู ชำนาญราช ผู้บังคับการตำรวจภูธรจังหวัดระนองและผู้เกี่ยวข้องร่วมต้อนรับ ณ ท่าอากาศยานระนอง
143,วันที่ (15 พ.ย. 64) เวลา 15.00 น. ที่ห้องประชุมจดหมายเหตุ ศาลากลางจังหวัดแพร่ นายสมหวัง พ่วงบางโพ ผู้ว่าราชการจังหวัดแพร่ เป็นประธานการประชุมคณะกรรมการโรคติดต่อ ครั้งที่ 35 ประจําปี 2564 ร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรคจังหวัดแพร่ (ศปก.แพร่) หน่วยงานภาครัฐและเอกชนที่เกี่ยวข้องเพื่อรับทราบสถานการณ์การแพร่ระบาดของโรคโควิด -19 ในจังหวัดแพร่ ผลการดำเนินงานการให้บริการฉีดวัคซีนและทบทวนมาตรการป้องกันและควบคุมการแพร่ระบาดของโรคติดเชื้อโควิด -19 ของจังหวัดแพร่
144,วันนี้(15 พ.ย.64) เวลา 12.30 น. พลเอก ประวิตร วงษ์สุวรรณ รองนายกรัฐมนตรี ฝ่ายความมั่นคง พร้อมด้วยพลเอกชัยชาญ ช้างมงคล รัฐมนตรีช่วยว่าการกระทรวงกลาโหม และคณะ ได้เดินทางไปตรวจราชการติดตามงานการมีส่วนร่วมของสถานประกอบการในการป้องกันการแพร่ระบาดของโรคโควิด-19 พร้อมพบปะแรงงานต่างด้าว ที่บริษัทโกลด์เด้น ซีฟู้ด อินเตอร์เนชั่นแนล จำกัด ต.บางนอน อ.เมืองระนอง มีนายบุญชอบ สุทธมนัสวงษ์ ปลัดกระทรวงแรงงาน หัวหน้าส่วนราชการสังกัดกระทรวงแรงงานจังหวัดดระนอง และนางสาวกองสี สอสกุล ผู้จัดการโรงงานให้การต้อนรับ
145,    ประชาชนที่เดินทางเข้าจังหวัดยะลา และยังไม่ได้ฉีดวัคซีน ยังคงเข้าคิวรับการฉีดวัคซีนไฟเซอร์เข็มแรก ที่จุดบริการบริเวณด่านตรวจท่าสาปอย่างต่อเนื่อง ตามมาตรการลดการเคลื่อนย้ายที่ไม่จำเป็นของประชากร เพื่อแก้ไขปัญหาการแพร่ระบาดของโรคโควิด-19
146,
147,
148,
149,
150,
151,
152,
153,"(16 พ.ย.64) ที่ห้องราชภักดิ์ ชั้น 5 ศาลากลางจังหวัดประจวบคีรีขันธ์ นายพรหมพิริยะ กิจนุสนธิ์ รองผู้ว่าราชการจังหวัดประจวบคีรีขันธ์ เป็นประธานการประชุมคณะกรรมการโรคติดต่อจังหวัดฯ โดยมีการรายงานสถานการณ์การแพร่ระบาดของโรคโควิด -19 ของ จ.ประจวบฯ พบผู้ป่วยติดเชื้อรายใหม่ 60 คน ไม่มีผู้เสียชีวิตเพิ่ม ยอดผู้เสียชีวิตสะสม 109 คน ผู้ป่วยอยู่ระหว่างการรักษา 1,335 คน เหลือเตียงรักษาผู้ป่วย 1,243 เตียง ส่วนการฉีดวัคซีนโควิด -19 ให้กับประชาชนในพื้นที่ จ.ประจวบฯ ล่าสุดมีผู้ได้รับวัคซีนเข็ม 1 แล้ว 371,742 คน คิดเป็นร้อยละ 64 มีผู้ได้รับวัคซีนครบ 2 เข็ม 310,856 คน คิดเป็นร้อยละ 54 และมีผู้ได้รับวัคซีนกระตุ้นภูมิคุ้มกันเข็ม 3 จำนวน 19,717 คน ขณะที่ความคืบหน้าการฉีดวัคซีนไฟเซอร์ให้เด็กนักนักเรียนที่มีอายุ 12 ปีขึ้นไป ล่าสุดมีเด็กนักเรียนได้รับวัคซีนไฟเซอร์ เข็มที่ 1 แล้ว 35,793 คน คิดเป็นร้อยละ 92.17 ของผู้ที่ประสงค์ขอรับวัคซีน ส่วนเด็กที่ได้รับวัคซีนไฟเซอร์ครบ 2 เข็ม มีจำนวน 22,330 คน ส่วนสถานการณ์การท่องเที่ยวในพื้นที่นำร่องด้านการท่องเที่ยว 2 ตำบลของ อ.หัวหิน ปัจจุบันมีนักท่องเที่ยวต่างชาติจากกลุ่มประเทศความเสี่ยงต่ำในระบบ Test and Go เดินทางมาหัวหินแล้ว 40 คน ยังไม่พบผู้ติดเชื้อโควิด ส่วนนักท่องเที่ยวต่างชาติที่เข้ามาในระบบ Sandbox คือผ่านการกักตัวสังเกตอาการมาแล้วตามระยะเวลาที่กำหนดมีจำนวน 16 คน"
154,        นายสมศักดิ์ จังตระกุล ผู้ว่าราชการจังหวัดขอนแก่น เปิดเผยภาพรวมสถานการณ์โควิด-19 ในพื้นที่ว่า ขณะนี้ทุกหน่วยบริการวัคซีนในจังหวัดขอนแก่น ได้มีการปรับตัวตามแนวทางที่ได้มีการปรับสูตร การฉีดวัคซีนแบบไขว้ 3 สูตร คือ สูตรที่ 1 แอสตร้า+แอสตร้า สูตรที่ 2 แอสตร้า+ไฟเซอร์ และสูตรที่ 3 ซิโนแวค+แอสตร้า ซึ่งได้เริ่มฉีดทั้ง 3 สูตร เมื่อวันที่ 15 พฤศจิกายน ที่ผ่านมา มีประชาชนมารับการฉีดวัคซีนมากขึ้นกว่าเดิมถึง 1 เท่าตัว และคาดหวังว่าการฉีดในวันพุธที่ 17 พฤศจิกายนนี้ ที่หน่วยฉีดทุกหน่วยจะรับประชาชนชาวขอนแก่นเข้ารับการฉีดวัคซีนไขว้สูตรใหม่ทั้ง 3 สูตรแบบ walk in
155,(16 พ.ย. 64) ศูนย์สุขภาพชุมชนเมือง โรงพยาบาลตราด สาขาวัดไผ่ล้อม ร่วมกับสำนักงานสาธารณสุขจังหวัดตราด สำนักงานสาธารณสุขอำเภอเมืองตราด ดำเนินการฉีดวัคซีนป้องกันโควิด -19 โดยเป็นการฉีดวัคซีนไฟเซอร์ เข็มแรก ให้กับเด็กอายุ 12 -18 ปี ทั้งที่อยู่ในระบบการศึกษาและไม่ได้อยู่ในระบบการศึกษา รวมทั้งเด็กต่างชาติ ที่ได้รับความยินยอมจากผู้ปกครองแล้ว ในพื้นที่อำเภอเมืองตราด โดยมีเจ้าหน้าที่ศูนย์สุขภาพชุมชนเมือง โรงพยาบาลตราด สาขาวัดไผ่ล้อม เจ้าหน้าที่สาธารณสุข ร่วมอำนวยความสะดวกในการฉีดวัคซีนป้องกันโควิด - 19 นอกจากนี้ยังมีอาสาสมัครสาธารณสุขประจำหมู่บ้านปฏิบัติงานร่วมตรวจคัดกรองเด็กและผู้ปกครองที่มาเข้ารับวัคซีนในครั้งนี้
156,
157,           บริษัทไฟเซอร์ ผู้ผลิตยายักษ์ใหญ่ของสหรัฐ ประกาศการทำข้อตกลงที่จะอนุญาตให้บริษัทผู้ผลิตยาอื่นๆ ผลิตยาเม็ด “แพกซ์โลวิด” ให้ประเทศที่มีรายได้น้อยถึงปานกลาง 95 ประเทศในราคาถูกได้
158,จ.ประจวบฯ พัฒนาระบบหมอประจวบพร้อม เวอร์ชั่น 2 ให้ประชาชนลงทะเบียนจองคิวฉีดวัคซีนโควิด 19 สูตรใหม่ พร้อมเปิดให้ประชาชนที่ฉีดวัคซีนซิโนแวค 2 เข็ม ขอรับวัคซีนกระตุ้นภูมิคุ้มกันเข็ม 3 แอสตร้าเซเนก้าได้ 17-26 พ.ย.นี้
159,(17 พ.ย.2564) นายขจรศักดิ์ เจริญโสภา  ผู้ว่าราชการจังหวัดตรัง เป็นประธานในการประชุมหารือข้อราชการประจำสัปดาห์ Morning Brief โดยมี นายไพบูลย์ โอมาก นายภูวนัฐ สมใจ รองผู้ว่าราชการจังหวัดตรัง  ปลัดจังหวัดตรัง และหัวหน้าส่วนราชการที่เกี่ยวข้อง เข้าร่วมประชุม ณ เรือนสโมสร จวนผู้ว่าราชการจังหวัดตรัง    เพื่อติดตามสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 ของจังหวัดตรัง 
160,"        วันที่ 17 พฤศจิกายน 2564 เวลา 11.30 น. ที่ห้องประชุมพระธาตุพนม ชั้น 5 ศาลากลางจังหวัดนครพนม นายวรรณพล ต่อพล รองผู้ว่าราชการจังหวัดนครพนม  นายแพทย์ปรีดา วรหาร นายแพทย์สาธารณสุขจังหวัดนครพนม นายแพทย์ธนสิทธิ์ ไพรพงษ์ ผู้อำนวยการโรงพยาบาลนครพนม นายแพทย์กิตติเชษฐ์ ธีรกุลพงศ์เวช นายแพทย์เชี่ยวชาญ (ด้านเวชกรรมป้องกัน) รองนายแพทย์สาธารณสุขจังหวัดนครพนม ร่วมกันแถลงข่าวภายหลังประชุมคณะกรรมการโรคติดต่อจังหวัดนครพนม วันนี้มีพบผู้ป่วยยืนยัน จำนวน 3 ราย เป็นการติดเชื้อในจังหวัด พื้นที่อำเภอบ้านแพง 2 ราย และอำเภอโพนสวรรค์ 1 ราย เข้ารับการรักษาที่โรงพยาบาลบ้านแพง 2 ราย และโรงพยาบาลโพนสวรรค์ 1 ราย รวมยอดผู้ติดเชื้อสะสมระลอกใหม่ 5,074 ราย รักษาหายแล้ว 4,960 ราย หายป่วยกลับบ้านวันนี้ 2 ราย กำลังรักษาอยู่ 86 ราย เสียชีวิตสะสม 28 ราย โดยไม่พบผู้เสียชีวิตต่อเนื่องมา 6 วัน"
161,รองนายกฯ อนุทิน มั่นใจสำรองยา วัคซีน สู้โควิดได้สมบูรณ์ ย้ำไม่สนกระแสวิจารณ์ตกขบวนยาแพกซ์โลวิด เพราะซื้อมาเสริมความมั่นคงแต่ยาหลักยังใช้ยาฟาร์วิพิราเวียร์ที่ประสิทธิภาพดี ผลิตได้เอง และถูกกว่าเป็น 10 เท่า
162,"จังหวัดตรัง แถลงพบผู้ป่วยโควิด 19 รายใหม่ 153 ราย สะสม 14,222 ราย "
163,"    วันนี้ ( 17 พฤศจิกายน 2564) ศูนย์ปฏิบัติการฉุกเฉินด้านการแพทย์และสาธารณสุขจังหวัดเลย รายงานพบผู้ติดเชื้อโควิด-19 ในจังหวัดเลยเพิ่มขึ้นจำนวน 5 ราย เป็นการติดเชื้อจากในพื้นที่ทุกราย โดยเชื่อมโยงจากกรณีการติดเชื้อเป็นกลุ่มก้อน หรือคลัสเตอร์อำเภอนาด้วงจำนวน 3 ราย และคลัสเตอร์อื่นๆ จำนวน 2 ราย หายป่วยกลับบ้านวันนี้จำนวน 119 ราย มีผู้ป่วยโควิด-19 สะสมแล้วจำนวน 4,087 ราย กำลังรักษาตัวอยู่ 210 ราย มีผู้สัมผัสเสี่ยงสูงคงเหลือต้องติดตามจำนวน 548 คน วันนี้ไม่มีผู้เสียชีวิตเพิ่ม โดยผู้เสียชีวิตยังคงสะสมรวมจำนวน 33 ราย"
164,"วันที่ 17 พฤศจิกายน 2564 ที่ห้องประชุมพระธาตุพนม ชั้น 5 ศาลากลางจังหวัดนครพนม ภายหลังการประชุมคณะกรรมการโรคติดต่อจังหวัดนครพนม นายชาธิป รุจนเสรี ผู้ว่าราชการจังหวัดนครพนม มอบหมายให้ นายวรรณพล ต่อพล รองผู้ว่าราชการจังหวัดนครพนม พร้อม นายแพทย์ปรีดา วรหาร นายแพทย์สาธารณสุขจังหวัดนครพนม นายแพทย์ธนสิทธิ์ ไพรพงษ์ ผู้อำนวยการโรงพยาบาลนครพนม และนายแพทย์กิตติเชษฐ์ ธีรกุลพงศ์เวช นายแพทย์เชี่ยวชาญ (ด้านเวชกรรมป้องกัน) รองนายแพทย์สาธารณสุขจังหวัดนครพนม ร่วมกันแถลงและรายงานสถานการณ์การแพร่ระบาดของไวรัสโควิด – 19 ในพื้นที่ที่ในวันนี้มีการพบผู้ป่วยยืนยันเพิ่ม 3 ราย เป็นการติดเชื้อในพื้นที่อำเภอบ้านแพง 2 ราย และอำเภอโพนสวรรค์ 1 ราย ทำให้ปัจจุบันนครพนมมียอดรวมสะสมผู้ติดเชื้อระลอกใหม่ 5,074 ราย รักษาหายแล้ว 4,960 ราย อยู่ระหว่างการรักษา 86 ราย และเสียชีวิตสะสม 28 ราย โดยไม่พบผู้เสียชีวิตต่อเนื่องมาแล้ว 6 วัน โดยการประชุมในวันนี้คณะกรรมการโรคติดต่อจังหวัดนครพนม ได้พิจารณาอนุมัติให้สถานศึกษาเปิดการเรียนการสอนแบบ On-Site ได้เพิ่มอีก 88 แห่ง เป็นโรงเรียนในพื้นที่อำเภอเมืองนครพนม 16 แห่ง อำเภอเรณูนคร 10 แห่ง อำเภอนาแก 6 แห่ง อำเภอปลาปาก 9 แห่ง อำเภอนาทม 13 แห่ง อำเภอโพนสวรรค์ 6 แห่ง อำเภอธาตุพนม 6 แห่ง อำเภอศรีสงคราม 16 แห่ง และอำเภอนาหว้า 6 แห่ง ทำให้ปัจจุบันสามารถเปิดเรียนในระบบ On-Site ได้แล้วรวมทั้งสิ้น 371 แห่ง คิดเป็นร้อยละ 67.33 ของสถานศึกษาทั้งหมด ในส่วนของการให้บริการฉีดวัคซีนให้กับประชาชนนั้นที่ประชุมได้รับทราบแผนการฉีดวัคซีนที่จะให้ทุกหน่วยงานบูรณาการรณรงค์เร่งรัดการฉีดวัคซีนในกลุ่มประชากรตามสิทธิ์การรักษาฯ ระหว่างวันที่ 17-30 พฤศจิกายน 2564 ตั้งเป้าหมายการให้บริการให้ได้วันละ 7,670 คน โดยจะมีกิจกรรมสัปดาห์แห่งการฉีดวัคซีน จัดทีมฉีดวัคซีนเชิงรุกในกลุ่มผู้สูงอายุ ผู้ป่วยติดเตียง และขยายในกลุ่มแรงงานต่างด้าว มีการค้นหากลุ่มเป้าหมายเชิงรุกที่ยังไม่ได้ฉีด มีการสื่อสารทำความเข้าใจให้ข้อมูลที่ถูกต้องสำหรับประชาชน รวมทั้งสร้างแรงจูงใจให้ประชาชนเข้ารับวัคซีนมากยิ่งขึ้น โดยปัจจุบันจังหวัดนครพนมมีการฉีดวัคซีนเข็ม 1 ไปแล้ว 292,744 ราย คิดเป็นร้อยละ 58.28 จากจำนวนประชากรที่ควรได้รับวัคซีนเพื่อสร้างภูมิคุ้มกันระดับจังหวัด (70%) คือ 502,312 คน "
165,ภาพรวม สถานการณ์โควิด-19 จังหวัดยะลา ดีขึ้น เดินหน้าฉีดเข็ม 1 ต่อเนื่อง ส่วนเตียงรองรับผู้ป่วยมีเพียงพอ
166,          จ.ประจวบฯ เปิดให้ประชาชนลงทะเบียนขอรับวัคซีนกระตุ้นภูมิคุ้มกัน เข็ม 3 และวัคซีนกระตุ้น 1 เข็ม สำหรับผู้ที่ติดเชื้อโควิดมาแล้วไม่น้อยกว่า 1 เดือน
167,        โรงพยาบาลแพร่ เชิญชวนประชาชนที่มีอายุ 18 ปีขึ้นไป ฉีดวัคซีนแอสตร้าเซเนก้า/ไฟเซอร์ โดยไม่ต้องจองล่วงหน้า เพื่อป้องกันตนเองจากโรคโควิด-19 ที่ศูนย์ฉีดวัคซีนวิทยาลัยเทคนิคแพร่ เริ่ม 15 พฤศจิกายนเป็นต้นไป
168,"สถานการณ์โควิด -19 ในวันที่ 18 พ.ย 64 จ.ยะลา พบผู้ติดเชื้อรายใหม่ 237 ราย ซึ่งทำให้ จ.ยะลา กลับไปอยู่ลำดับที่ 5 ใน   10 จังหวัดติดเชื้อโควิด-19 สูงสุด ขณะที่ ยอดป่วยสะสม อยู่ที่ 45,547  ราย    กำลังรักษา 3,021 ราย รักษาหายแล้ว 44,383 ราย  เสียชีวิตรายใหม่เพิ่ม 1 ราย ในพื้นที่ อ.เบตง 1 ราย สะสมรวม 318  ราย  "
169,"        ศูนย์ปฏิบัติการฉุกเฉินด้านการแพทย์และสาธารณสุขจังหวัดเลย รายงานพบผู้ติดเชื้อโควิด-19 ในจังหวัดเลยเพิ่มขึ้นจำนวน 14 ราย เป็นการติดเชื้อจากในพื้นที่ 13 ราย นอกพื้นที่ 1 ราย โดยในพื้นที่เชื่อมโยงจากกรณีการติดเชื้อเป็นกลุ่มก้อน หรือคลัสเตอร์ตำบลกกสะทอน อำเภอด่านซ้าย 10 ราย และคลัสเตอร์อื่นๆ จำนวน 3 ราย หายป่วยกลับบ้านวันนี้จำนวน 20 ราย มีผู้ป่วยโควิด-19 สะสมแล้วจำนวน 4,101 ราย กำลังรักษาตัวอยู่ 203 ราย มีผู้สัมผัสเสี่ยงสูงคงเหลือต้องติดตามจำนวน 592 ราย มีผู้เสียชีวิตเพิ่ม 1 ราย โดยผู้เสียชีวิตสะสมรวมจำนวน 34 ราย"
170, โนวาแวกซ์ บริษัทเภสัชกรรมขนาดใหญ่ของสหรัฐ ยื่นขออนุมัติใช้วัคซีนโควิด-19 “นูแวกโซวิด” ในสหภาพยุโรปแล้ว
171,นายชวินทร์ ศิรินาค รองปลัดกรุงเทพมหานคร เปิดเผยว่า กรุงเทพมหานคร เปิดศูนย์ฉีดวัคซีนโควิด-19 ฝ ณ อาคารกีฬาเวสน์ 2 ศูนย์เยาวชนกรุงเทพมหานคร (ไทย-ญี่ปุ่น) เขตดินแดง ซึ่งได้เปิดให้บริการตั้งแต่วันที่ 9 พฤศจิกายนที่ผ่านมา แก่ประชาชนทุกกลุ่มทุกสัญชาติ ที่ยังไม่เคยได้รับการฉีดวัคซีน รวมถึงผู้ที่ต้องการรับวัคซีนเข็มที่ 2 และเข็มที่ 3 ตามแนวทางที่กระทรวงสาธารณสุขกำหนด รวมถึงเข็มกระตุ้นหลังติดเชื้อ สำหรับผู้ที่เคยติดเชื้อโควิด-19 และรักษาหายแล้ว 1 เดือนขึ้นไป 
172,
