NewsTitle,NewsDate,Region,Province,Department,Link_News
โรงพยาบาลในอิสราเอลเริ่มทดลองฉีดวัคซีนโควิด-19 เข็มที่สี่กับกลุ่มอาสาสมัครเมื่อวานนี้,28/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211228072440501
สาธารณสุขลำปาง เผย ผลวิจัยชี้ AstraZeneca เข็มกระตุ้น ป้องกันไวรัสสายพันธุ์โอมิครอนได้,28/12/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211228085250514
ชาวยะลา เดินทางกลับภูมิลำเนา ช่วงปีใหม่  ทยอย WALK IN   รับเข็ม 3  ป้องกัน โควิด-19,28/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211228092529528
บุคลากรการแพทย์ โรงพยาบาลพะเยา ลงพื้นที่ฉีดวัคซีนให้กลุ่ม 608 และผู้ป่วยติดเตียง ที่ประสงค์รับวัคซีน,28/12/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG211228110113556
"จ.ตราด เดินหน้าฉีดวัคซีน Pfizer เข็มที่ 1 , 2 , 3 ให้กับประชาชน เป้าหมาย 3,00 โดส เนื่องในโอกาสวันสมเด็จพระเจ้าตากสินมหาราช",28/12/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211228112059578
เทศบาลเมืองลำพูน ลงพื้นที่เร่งฉีดวัคซีน Booster เข็มที่ 3 ให้ประชาชนในเขตเทศบาลฯ ทั้ง 17 ชุมชน เพื่อเป็นการสร้างภูมิคุ้มกันป้องกันโควิด-19 ป้องกันการเจ็บป่วยรุนแรงและการเสียชีวิต,28/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211228143947675
โฆษก ศบค.จ.ตรัง แถลงสถานการณ์โรค COVID-19 ประจำวัน พร้อมเผยแผนฉีดวัคซีนเข็ม 4 ของบุคลากรทางการแพทย์และสาธารณสุข,28/12/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211228183907855
จังหวัดลำปาง ยืนยันสามารถควบคุมสถานการณ์โควิด 19 ได้ หลังพบผู้ป่วยสายพันธุ์โอมิครอนรายแรก,29/12/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211229085144925
จังหวัดแพร่ประชุมคณะกรรมการโรคติดต่อร่วมกับคณะทำงานศูนย์ปฏิบัติการควบคุมโรคคณะกรรมการป้องกันภัยพิบัติฉุกเฉินและหน่วยงานภาครัฐและเอกชนที่เกี่ยวข้อง,29/12/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211229163723218
เปิดบริการฉีดวัคซีนป้องกัน covid-19  walk in อำนาจเจริญ,29/12/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211229200223350
ส่งท้ายปี 64 ฉีดเข็ม 3  กระตุ้นภูมิป้องกันโควิด ชาวยะลา ยังคง WALK IN ต่อเนื่อง,30/12/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211230092625454
ศูนย์ฉีดวัคซีนโควิด-19 รพ.แม่สะเรียง เปิดลงทะเบียนฉีดไฟเซอร์แก่เด็กเล็ก 5-12 ปี เริ่ม 30 ธ.ค.64 วันแรก,30/12/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211230104327503
ประชาชนและนักท่องเที่ยว ในพื้นที่ อ.เบตง จ.ยะลา ทยอยเข้ารับการฉีดวัคซีนกระตุ้นเข็ม สู้ โอมิครอน พร้อมรับคูปองชิงโชคของรางวัลเทศกาลปีใหม่ ด้านสาธารณสุขอำเภอเบตงแนะประชาชนไม่ประมาทการ์ดอย่าตก ช่วงปีใหม่ ปฏิบัติตามมาตรการคุมโควิดอย่างเคร่งครัด,30/12/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211230141901620
จังหวัดตรังได้พบผู้ติดเชื้อโควิด 19 สายพันธุ์โอไมครอนเป็นรายแรก,30/12/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211230173919706
ผู้ว่าราชการจังหวัดเชียงราย ลงพื้นที่ตรวจเยี่ยมจุดให้บริการฉีดวัคซีนโควิด-19 แบบ Walk In ที่ บขส.แห่งที่ 2 และวัดร่องขุ่น? ช่วงส่งท้ายปีเก่าต้อนรับปีใหม่,30/12/2021,ภาคเหนือ,เชียงราย,สวท.เชียงราย,https://thainews.prd.go.th/th/news/detail/TCATG211230181410744
รายงานพิเศษ : วัคซีนเข็ม 4 ต้านโอมิครอน (31 ธ.ค. 64),31/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211231154702083
อิสราเอลอนุมัติวัคซีนโควิด-19 โดส 4 แล้ว นับเป็นประเทศแรกของโลก,31/12/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211231154752085
ศูนย์ฉีดวัคซีนอำเภอเมืองลำปาง เปิด Walk in ฉีดวัคซีน เข็ม 1 และกระตุ้นเข็ม 3 ช่วงต้นปี 65 วันละ 1 พันคน,31/12/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211231130115029
"จังหวัดลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 7 ราย อยู่ระหว่างการรักษาตัวทั้งหมด 270 ราย รักษาหายแล้ว 4,430 ราย ยอดสะสมของผู้ติดเชื้อ 4,740 ราย  มียอดผู้เสียชีวิตทั้งหมดรวม 40 ราย",31/12/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211231175922152
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
