NewsTitle,NewsDate,Region,Province,Department,Link_News
ศูนย์สุขภาพชุมชนเมือง โรงพยาบาลตราด สาขาวัดไผ่ล้อม ฉีดวัคซีนป้องกันโควิด -19 เข็มแรก ให้กับกลุ่มเด็กอายุ 12-18 ปี,16/11/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211116172935566
"ชาวออสเตรเลียกว่า 10,000 คน ยื่นขอรับเงินชดเชยจากรัฐบาล กรณีผลข้างเคียงจากการฉีดวัคซีนโควิด-19",16/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211116201348638
บริษัทไฟเซอร์ประกาศทำข้อตกลงกับองค์กรสิทธิบัตรยาร่วม เพื่อให้สิทธิในการผลิตยาเม็ด “แพกซ์โลวิด” รักษาโรคโควิด-19 ได้ทั่วโลก,17/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211117061544720
จ.ประจวบฯ พัฒนาระบบหมอประจวบพร้อม เวอร์ชั่น 2 ให้ประชาชนลงทะเบียนจองคิวฉีดวัคซีนโควิด 19 สูตรใหม่ พร้อมเปิดให้ประชาชนที่ฉีดวัคซีนซิโนแวค 2 เข็ม ขอรับวัคซีนกระตุ้นภูมิคุ้มกันเข็ม 3 แอสตร้าเซเนก้าได้ 17-26 พ.ย.นี้,17/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211117084919732
จังหวัดตรัง  ประชุมหารือข้อราชการประจำสัปดาห์ Morning Brief   ติดตามสถานการณ์การแพร่ระบาดของโรคติดเชื้อไวรัสโคโรนา 2019 (COVID-19),17/11/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211117125542867
นครพนม พบผู้ป่วยโควิด 3 ราย เร่งฉีดวัคซีนให้ได้ตามเป้าหมาย สั่งเปิดโรงเรียนเพิ่มอีก 88 แห่ง,17/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สวท.นครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211117152425966
รองนายกฯ อนุทิน มั่นใจสำรองยา วัคซีน สู้โควิดได้สมบูรณ์ ย้ำไม่สนกระแสวิจารณ์ตกขบวนยาแพกซ์โลวิด เพราะซื้อมาเสริมความมั่นคงแต่ยาหลักยังใช้ยาฟาร์วิพิราเวียร์ที่ประสิทธิภาพดี ผลิตได้เอง และถูกกว่าเป็น 10 เท่า,17/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211117152906972
"จังหวัดตรัง แถลงพบผู้ป่วยโควิด 19 รายใหม่ 153 ราย สะสม 14,222 ราย",17/11/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211117153447978
จ.เลย พบผู้ติดเชื้อโควิด-19 เพิ่มขึ้น  5 ราย  พร้อมเชิญชวนสมัครใจรับวัคซีนลุ้นรับทองคำ,17/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211117162336006
นครพนม อนุมัติเปิดเรียนเพิ่ม 88 แห่ง พร้อมเดินหน้ารณรงค์ฉีดวัคซีนประชาชน,17/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สำนักงานประชาสัมพันธ์จังหวัดนครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211117194225105
ภาพรวม สถานการณ์โควิด-19 จังหวัดยะลา ดีขึ้น เดินหน้าฉีดเข็ม 1 ต่อเนื่อง ส่วนเตียงรองรับผู้ป่วยมีเพียงพอ,17/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211117202056126
จ.ประจวบฯ เปิดให้ประชาชนลงทะเบียนขอรับวัคซีนกระตุ้นภูมิคุ้มกัน เข็ม 3 และวัคซีนกระตุ้น 1 เข็ม สำหรับผู้ที่ติดเชื้อโควิดมาแล้วไม่น้อยกว่า 1 เดือน,18/11/2021,ภาคตะวันตก,ประจวบคีรีขันธ์,สวท.ประจวบคีรีขันธ์,https://thainews.prd.go.th/th/news/detail/TCATG211118071432186
รพ.แพร่ เชิญชวนฉีดวัคซีนแอสตร้าเซเนก้า ไฟเซอร์ ไม่ต้องจองล่วงหน้า,18/11/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG211118110654278
ติดโควิดยะลา รายใหม่เพิ่ม  237 ราย เร่งมาตรการเชิงรุกฉีดวัคซีนเพิ่มเพื่อลดป่วยหนัก ลดเสียชีวิต,18/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211118131210373
จ.เลย พบผู้ติดเชื้อโควิด-19 เพิ่มขึ้น  14 ราย ส่วนใหญ่เป็นคลัสเตอร์ตำบลกกสะทอน อำเภอด่านซ้าย,18/11/2021,ภาคตะวันออกเฉียงเหนือ,เลย,สวท.เลย,https://thainews.prd.go.th/th/news/detail/TCATG211118130921366
บริษัทโนวาแวกซ์ยื่นขออนุมัติใช้วัคซีนโควิด-19 ในสหภาพยุโรป,18/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211118131123371
กรุงเทพมหานคร เปิดศูนย์ฉีดวัคซีนป้องกันโควิด-19 ให้บริการประชาชนทุกกลุ่มทุกสัญชาติ,18/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211118175407587
"บริษัทไฟเซอร์จะขาย 10 ล้านคอร์สการรักษาโรคโควิด-19 ให้สหรัฐในราคา 5,300 ล้านดอลลาร์สหรัฐ",19/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211119060544743
ยะลา ตัวเลขฉีดวัคซีนขยับแล้ว 61.08 %  เดินหน้าฉีดเชิงรุกต่อเนื่อง,19/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211119092746764
โฆษก ศบค.ตรัง แนะนำนักเรียน นักศึกษาดูแลตัวเองในช่วงของการเรียนออนไลน์ ในช่วงภาคเรียนที่ 2,19/11/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211119114003845
เทศบาลนครหาดใหญ่ จังหวัดสงขลา เปิดเวทีจัดทำประชาพิจารณ์ รับฟังความคิดเห็นการเปิดพื้นที่ท่องเที่ยวระยะที่ 2 ในเดือนธันวาคมนี้,19/11/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211119144843925
ศูนย์ฉีดวัคซีน Astra Zeneca & Pfizer เข็มที่ 1 นัดเข็มที่ 2  อำนาจเจริญ,19/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211119173147118
รองนายกรัฐมนตรีและรัฐมนตรีว่าการกระทรวงสาธารณสุขลงพื้นที่จังหวัดอำนาจเจริญเยี่ยมให้กำลังใจและพบปะพูดคุยกับประชาชนที่มารอรับบริการวัคซีน,19/11/2021,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,สวท.อำนาจเจริญ,https://thainews.prd.go.th/th/news/detail/TCATG211119184310138
จังหวัดลพบุรีแถลงมีผู้ได้รับวัคซีนแล้ว 48% และเชิญชวนประชาชน Walk in เข้ารับการฉีดวัคซีน,19/11/2021,ภาคกลางและปริมณฑล,ลพบุรี,สำนักงานประชาสัมพันธ์จังหวัดลพบุรี,https://thainews.prd.go.th/th/news/detail/TCATG211119220224209
แคนาดาอนุมัติการใช้วัคซีนโควิด-19 ของบริษัทไฟเซอร์ ในเด็กอายุ 5-11 ปีแล้ว,20/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211120063646248
สหภาพยุโรปกำลังพิจารณาการใช้ยาเม็ดต้านโควิด-19 ของบริษัทไฟเซอร์ในกรณฉุกเฉิน,20/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211120063704249
เจ้าหน้าที่สหรัฐอนุมัติให้ใช้วัคซีนโควิด-19 เข็มกระตุ้นสำหรับประชากรวัยผู้ใหญ่ทั้งหมดแล้ว,20/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211120084144272
ผอ.รพ.แม่ลาน้อย เผย “อ.แม่ลาน้อย” เกิดคลัสเตอร์ใหม่ผู้ติดเชื้อเพียบ มีผู้ป่วยหนักใส่ท่อช่วยหายใจ สถิติผู้เสียชีวิต 5 ราย ใน 2 เดือน ขณะที่ ยอดฉีดวัคซีนเกือบรั้งท้าย ขอชาวแม่ลาน้อยรีบฉีดวัคซีน,20/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211120084550274
สหรัฐอนุมัติให้ใช้วัคซีนโควิด-19 เข็มกระตุ้นสำหรับประชากรวัยผู้ใหญ่ทั้งหมดแล้ว,20/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211120125619340
โฆษก ศบค.ตรัง แนะ นำนักเรียน นักศึกษาดูแลตัวเองในช่วงของการเรียนออนไลน์ ในช่วงภาคเรียนที่ 2,20/11/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211120142301384
คนแม่สะเรียง แห่ฉีดวัคซีนสูตรใหม่ถล่มทลาย วันเดียว 453 คน รพ.แม่สะเรียง พร้อมเปิดให้บริการเพิ่มอีก 1 สัปดาห์เต็ม,20/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211120151536392
โควิดแม่สะเรียง ยังน่าห่วง รร.แม่สะเรียงบริพัตรฯ ประกาศสอนออนไลน์ต่อถึง 26 พ.ย. นี้ เร่งฉีดวัคซีนเข็ม 2 ตรวจATK ให้นักเรียน,20/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211120161436410
ยะลา ติดโควิดเพิ่ม 174 ราย เร่งเชิงรุกฉีดวัคซีนด่านตรวจ สร้างภูมิให้ประชาชน,21/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211121124557516
"จังหวัดตรัง มีผู้ป่วยโควิด-19 ที่รักษาหาย 384 ราย รักษาหายสะสม 13,797 ราย เสียชีวิต 1 ราย รวม 70 ราย",21/11/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211121144346588
"จังหวัดตรัง มีผู้ป่วยโควิด-19 ที่รักษาหาย 384 ราย รักษาหายสะสม 13,797 ราย เสียชีวิต 1 ราย รวม 70 ราย",21/11/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211121171453611
นายกรัฐมนตรีอิสราเอลตั้งเป้าจะฉีดวัคซีนโควิด-19 ให้เด็กอายุ 5-11 ปี ภายในสิ้นปีนี้,22/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211122060510656
นอภ.เมืองยะลา มั่นใจสามารถฉีดวัคซีนโควิดครบ 70 เปอร์เซ็นต์ทุกตำบลเดือนธันวาคมนี้,22/11/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211122122107772
ยะลา รุกต่อเนื่อง ไฟเซอร์เข็ม 2 กลุ่มดะห์วะ มัรกัสตาเซะ ในพื้นที่เขตเมืองยะลา ผู้นำศาสนาเผยพร้อมร่วมมือเต็มที่ ขณะที่ยอดการฉีดในเขตเมืองตั้งเป้าครอบคลุมร้อยละ 70 ภายในเดือนธันวาคม นี้,22/11/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211122124353782
พบผู้ติดเชื้อในจังหวัดเพิ่มขึ้นอย่างต่อเนื่องแม้จำนวนจะไม่มาก บางจังหวัดใหญ่พบติดเชื้อเป็นคลัสเตอร์ โดยเฉพาะงานศพ งานบุญประเพณี,22/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211122141618829
ผู้ช่วยโฆษก ศบค. ระบุ พบผู้ติดเชื้อในปากจังหวัดเพิ่มขึ้นอย่างต่อเนื่องแม้จำนวนจะไม่มาก ขณะที่บางจังหวัดใหญ่พบติดเชื้อเป็นคลัสเตอร์ โดยเฉพาะงานศพ และงานบุญประเพณีต่างๆ,22/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211122145640886
รพ.สบเมย เปิดฉีดวัคซีนสูตรใหม่ แอสตรา+ไฟเซอร์ ทุกวันพุธและศุกร์ เร่งฉีดกลุ่มเปราะบาง แรงงานต่างด้าว รับเปิดประเทศ,22/11/2021,ภาคเหนือ,แม่ฮ่องสอน,สวท.แม่สะเรียง จ.แม่ฮ่องสอน,https://thainews.prd.go.th/th/news/detail/TCATG211122143031849
ประมวลข่าวทั่วไทยประจำวันที่ 22 พฤศจิกายน 2564,22/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211122155342949
ศรีสะเกษ เปิดวอล์คอินฉีดไฟเซอร์ เข็มที่ 1,22/11/2021,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,สำนักงานประชาสัมพันธ์จังหวัดศรีสะเกษ,https://thainews.prd.go.th/th/news/detail/TCATG211122162759980
จ.สุราษฎร์ธานี เดินหน้าฉีดวัคซีนเชิงรุกเคลื่อนที่ Suratthani Vaccine Mobile Unit  เพื่อการเข้าถึงกลุ่มเป้าหมาย ในพื้นที่เสี่ยง และพื้นที่ห่างไกล ประเดิมวันแรก ที่ อ.ไชยา,22/11/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG211122164423992
“หยุดโควิด-19 หาดใหญ่ ด้วย Fast ATK ” ทน.หาดใหญ่ ร่วมกับโรงพยาบาลกรุงเทพหาดใหญ่ ตรวจเชิงรุก ฟรี,22/11/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211122174435037
จ.นครพนม เร่งสร้างภูมิคุ้มกัน จัดกิจกรรมฉีดวัคซีนโควิด-19 ตั้งเป้าเพิ่มหมื่นคน 24 พฤศจิกายนนี้,22/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สวท.นครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211122231019080
อิสราเอล เริ่มโครงการฉีดวัคซีนโควิด-19 ให้กลุ่มเด็กอายุ 5 -11 ปี,23/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211123091302103
อิสราเอล เริ่มโครงการฉีดวัคซีนโควิด-19 ให้กลุ่มเด็กอายุ 5 -11 ปี ป้องกันการระบาดของโรคโควิด-19 ระลอกใหม่,23/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211123132902269
จ.อุดรธานี ฉีดโมเดอร์นา อบจ.รอบแรกและเปิด walk in 4 สูตร,23/11/2021,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,สำนักงานประชาสัมพันธ์จังหวัดอุดรธานี,https://thainews.prd.go.th/th/news/detail/TCATG211123135616291
ครม. เคาะจัดซื้อวัคซีนไฟเซอร์เพิ่มเติม 30 ล้านโดส เล็งส่งมอบตั้งแต่ไตรมาสแรกของปี 2565 อาจได้วัคซีน Gen ใหม่ที่อยู่ระหว่างการพัฒนาสำหรับฉีดในเด็ก,23/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211123153324371
วิทยาลัยการอาชีพฝาง เร่งฉีดวัคซีนป้องกันโควิด-19 เข็มที่ 2 แก่นักเรียนนักศึกษา เตรียมพร้อมเปิดเรียน แบบ onsite,23/11/2021,ภาคเหนือ,เชียงใหม่,สวท.ฝาง,https://thainews.prd.go.th/th/news/detail/TCATG211123162535393
ผวจ.ยโสธร ตรวจเยี่ยมการ Walk in ฉีดวัคซีนไขว้ป้องกันโควิด-19 บรรยากาศคึกคักต่อเนื่อง,23/11/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211123170219453
ประมวลข่าวทั่วไทยประจำวันที่ 23 พฤศจิกายน 2564,23/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211123192525521
บริษัทไฟเซอร์ระบุว่า การฉีดวัคซีนโควิด-19 ของบริษัทในวัยรุ่น มีประสิทธิภาพเต็มร้อย หลังฉีดแล้ว 4 เดือน,24/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211124060800578
หมอ-พยาบาล ใจเกินร้อย เร่งฉีดเชิงรุกประชาชนที่ด่านตรวจยะลา,24/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211124090139598
กรมควบคุมโรคจัดซื้อวัคซีนไฟเซอร์เพิ่ม 30 ล้านโดส เตรียมส่งมอบ ไตรมาส 1- 3 ของปี 2565 พร้อมเร่งฉีดวัคซีนครบ 100 ล้านโดส ภายในวันที่ 5 ธันวาคมนี้,24/11/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG211124111634659
ยะลา ประชาชนทยอยรับเข็ม 2 ไฟเซอร์ ป้องกันโควิด-19,24/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211124111908662
นพ.สสจ.สุรินทร์ เผย สุรินทร์ฉีดวัคซีนโควิด-19 แล้ว 47% คาดต้นเดือนธันวาคม ตัวเลขการฉีดจะเปลี่ยนแปลงอย่างแน่นอน,24/11/2021,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,สวท.สุรินทร์,https://thainews.prd.go.th/th/news/detail/TCATG211124140646780
"จังหวัดตรัง แถลงพบผู้ป่วยโควิด -19 รายใหม่ 129 ราย สะสม 15,147 ราย",24/11/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211124152608873
รองนายกฯ อนุทิน ขอประชาชนอย่ารอวัคซีนที่จอง โดยเฉพาะคนไม่ได้รับเข็มแรก วอล์กอินมารับได้โดยไม่ต้องจอง,24/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211124152310864
อำเภอฝาง จังหวัดเชียงใหม่ เร่งฉีดวัคซีนให้นักเรียนเตรียมความพร้อม สำหรับการเปิดเรียนแบบ on site,24/11/2021,ภาคเหนือ,เชียงใหม่,สวท.ฝาง,https://thainews.prd.go.th/th/news/detail/TCATG211124161505910
จ.บึงกาฬ ฉีดวัคซีนถึงหมู่บ้านยอด 58% จากประชากรจริงเผยคลัสเตอร์หลัก 6 อำเภอ,24/11/2021,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,สำนักงานประชาสัมพันธ์จังหวัดบึงกาฬ,https://thainews.prd.go.th/th/news/detail/TCATG211124173724985
ผู้บริหาร สพป.ยะลา เขต 1 ลงพื้นที่  เยี่ยมให้กำลังนักเรียนโรงเรียนบ้านตะโละหะลอ,24/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211124193212050
จ.นครพนม คิกออฟมหกรรมฉีดวัคซีน ตั้งเป้าหมื่นคน,24/11/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สวท.นครพนม,https://thainews.prd.go.th/th/news/detail/TCATG211124192226044
จ.บึงกาฬ ขณะนี้มีคลัสเตอร์หลักใน 6 อำเภอ สาธารณสุข จ.บึงกาฬ ย้ำว่าการได้รับวัคซีนอย่างครอบคลุมเป็นสิ่งที่สำคัญที่สุด เร่งฉีดวัคซีนถึงหมู่บ้าน ยอดฉีดวัคซีนขณะนี้คือ 58 % จากจำนวนประชากรจริงในจังหวัด,24/11/2021,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,สวท.บึงกาฬ,https://thainews.prd.go.th/th/news/detail/TCATG211124223835102
ยะลา เฝ้าระวังเชิงรุก  นักวิจัย วช. ลงพื้นที่ เก็บตัวอย่างซากเชื้อ SARS-CoV-2 ในน้ำเสีย หาฮอตสปอตการระบาดในชุมชน ล่วงหน้า 2 สัปดาห์,25/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211125094015142
แนวทางการฉีดวัคซีนโควิด-19 โมเดอร์นา โดยสมาคมโรงพยาบาลเอกชน,25/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211125102127168
จัดซื้อวัคซีนไฟเซอร์เพิ่ม 30 ล้านโดส,25/11/2021,ภาคกลางและปริมณฑล,สมุทรปราการ,สำนักงานประชาสัมพันธ์จังหวัดสมุทรปราการ,https://thainews.prd.go.th/th/news/detail/TCATG211125101826167
ปชส.สุราษฎร์ธานี เผย  ครม.มีมติรับทราบการจัดซื้อวัคซีนป้องกันโรคติดเชื้อโควิด – 19 สำหรับปี 2565 จากบริษัทไฟเซอร์ เพิ่มเติมจำนวน 30 ล้านโดส,25/11/2021,ภาคใต้,สุราษฎร์ธานี,สำนักงานประชาสัมพันธ์จังหวัดสุราษฎร์ธานี,https://thainews.prd.go.th/th/news/detail/TCATG211125105846204
ส.ปชส.ตราด ประชาสัมพันธ์  ครม.มีมติรับทราบการจัดซื้อวัคซีนป้องกันโรคติดเชื้อโควิด – 19 สำหรับปี 2565 จากบริษัท ไฟเซอร์ จำกัด (Pfizer) เพิ่มเติม จำนวน 30 ล้านโดส,25/11/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG211125145733343
"ลำพูนพบผู้ติดเชื้อโควิด-19 รายใหม่ 87 ราย ติดเชื้อภายในพื้นที่จังหวัดลำพูน 70 ราย ยอดผู้ป่วยสะสม 3,523 ราย อยู่ระหว่างการรักษาตัวทั้งหมด 574 ราย รักษาหายแล้ว 2,923 ราย มีผู้เสียชีวิตรวม 26 ราย",25/11/2021,ภาคเหนือ,ลำพูน,สำนักงานประชาสัมพันธ์จังหวัดลำพูน,https://thainews.prd.go.th/th/news/detail/TCATG211125154109381
"จังหวัดตรังมีผู้ป่วยโควิด 19 ที่รักษาหาย 134 ราย รักษาหายสะสม 14,420 ราย เสียชีวิต 3 ราย รวม 75 ราย",25/11/2021,ภาคใต้,ตรัง,สวท.ตรัง,https://thainews.prd.go.th/th/news/detail/TCATG211125154048379
ประมวลข่าวทั่วไทยประจำวันที่ 25 พฤศจิกายน 2564,25/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG211125161932439
เทศบาลนครหาดใหญ่ ร่วมกับโรงพยาบาลราษฎร์ยินดี เร่ง “หยุดโควิด-19 หาดใหญ่” ด้วย Fast ATK พร้อมฉีดวัคซีน ฟรี!,25/11/2021,ภาคใต้,สงขลา,สำนักงานประชาสัมพันธ์จังหวัดสงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211125172142467
จ.ลำปาง เดินหน้านโยบาย 100 วัน 100% ฉีดวัคซีนกระตุ้นภูมิคุ้มกันหมู่ในกลุ่มเด็กและเยาวชน มุ่งขับเคลื่อนมาตรการ COVID Free Setting,25/11/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG211125172659472
“หยุดโควิด-19 หาดใหญ่ ด้วย Fast ATK “ ทน.หาดใหญ่ตรวจเชิงรุก ATK พร้อมฉีดวัคซีน ฟรี,25/11/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG211125172618471
ศึกษาธิการจังหวัดปัตตานี ลงพื้นที่ สร้างความเข้าใจ โรงเรียน สังกัด สช.พื้นที่ อ.มายอ จ.ปัตตานี,25/11/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG211125220347608
สหภาพยุโรปอนุมัติการฉีดวัคซีนโควิด-19 ในเด็กอายุ 5-11 ปี เป็นครั้งแรกแล้ว,26/11/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211126054241638
สถานการณ์แพร่ระบาดไวรัสโควิด-19 จ.ระยอง ประจำวันที่ 26 พฤศจิกายน 2564 พบผู้ติดเชื้อรายใหม่เพิ่ม 101  ราย,26/11/2021,ภาคตะวันออก,ระยอง,สวท.ระยอง,https://thainews.prd.go.th/th/news/detail/TCATG211126083640648
เชิงรุกฉีดวัคซีน จ.ยะลา ภาพรวมประชาชนรับเข็ม 1  แล้ว  62.03  %,26/11/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211126092705667
